episode,timestep,reward,cost
335,336000,2.7676,-42.0
337,338000,1.7506,-70.0
339,340000,5.8057,-98.5
341,342000,2.3138,-132.5
343,344000,7.5662,-48.5
345,346000,0.6418,-38.0
347,348000,9.2723,-46.5
349,350000,3.9095,-24.0
351,352000,3.7521,-202.5
353,354000,4.1878,-102.5
355,356000,3.5773,-96.0
357,358000,4.4814,-62.0
359,360000,5.3884,-88.0
361,362000,5.9486,-89.0
363,364000,6.755,-58.5
365,366000,1.2032,-86.5
367,368000,-0.2379,-118.5
369,370000,4.5005,-33.0
371,372000,3.1261,-45.5
373,374000,6.8277,-112.5
375,376000,3.8869,-143.5
377,378000,4.3825,-70.5
379,380000,2.5502,-4.0
381,382000,11.411,-116.5
383,384000,-2.5291,-50.0
385,386000,-2.5612,-141.5
387,388000,6.5378,-36.0
389,390000,-10.1994,-12.5
391,392000,-3.4405,-28.5
393,394000,4.3251,-40.0
395,396000,3.1315,-174.5
397,398000,3.5619,-152.0
399,400000,4.8848,-60.5
401,402000,6.4002,-71.5
403,404000,3.7478,-6.5
405,406000,3.963,-99.0
407,408000,8.8141,-86.5
409,410000,5.2107,-45.5
411,412000,4.1995,-9.5
413,414000,1.8025,-66.0
415,416000,-5.0854,-78.0
417,418000,2.7047,-61.0
419,420000,0.4053,-38.5
421,422000,4.545,-23.0
423,424000,3.4452,-153.5
425,426000,1.9843,-170.5
427,428000,1.6326,-11.5
429,430000,3.5265,-234.5
431,432000,1.1634,-103.0
433,434000,6.1371,-81.5
435,436000,8.8089,-27.0
437,438000,7.8861,-109.5
439,440000,5.8611,-56.5
441,442000,-6.0689,-28.5
443,444000,-0.3036,-289.0
445,446000,-0.8103,-22.5
447,448000,1.4762,-35.5
449,450000,3.622,-42.0
451,452000,0.7365,0.0
453,454000,6.2495,-44.0
455,456000,3.2146,-223.0
457,458000,3.3009,-93.5
459,460000,5.9301,-57.0
461,462000,6.9927,-274.0
463,464000,7.1893,-21.5
465,466000,2.8872,-34.5
467,468000,8.2502,-65.0
469,470000,5.284,-21.0
471,472000,3.7163,-68.0
473,474000,2.1828,-90.0
475,476000,3.3149,-27.5
477,478000,2.104,-246.5
479,480000,8.479,-97.0
481,482000,-4.497,-55.5
483,484000,3.7568,-173.0
485,486000,4.9773,-144.0
487,488000,6.8103,-87.0
489,490000,4.3337,-89.0
491,492000,-10.6562,-33.0
493,494000,-0.5861,-70.0
495,496000,8.3344,-138.0
497,498000,-2.9584,-97.0
499,500000,-0.9887,-199.0
501,502000,0.3135,-41.5
503,504000,11.3401,-116.0
505,506000,9.6657,-120.5
507,508000,1.0036,-166.0
509,510000,-4.7878,-8.0
511,512000,-5.558,-67.0
513,514000,-2.2815,-5.5
515,516000,4.4631,-71.0
517,518000,6.2418,-184.0
519,520000,2.4123,-33.5
521,522000,1.2085,-130.0
523,524000,5.7811,-53.0
525,526000,-4.2601,-128.5
527,528000,4.0823,-88.0
529,530000,3.8481,-71.5
531,532000,1.7238,0.0
533,534000,-13.7036,-15.5
535,536000,7.0087,-31.5
537,538000,5.9252,-23.5
539,540000,3.8619,-89.0
541,542000,5.8646,-51.0
543,544000,-7.5155,-272.0
545,546000,-5.5683,-26.0
547,548000,-1.3273,-64.0
549,550000,6.0686,-138.0
551,552000,-2.7543,-174.5
553,554000,0.588,-513.0
555,556000,-7.5879,-48.5
557,558000,6.9427,-84.0
559,560000,3.3514,-30.5
561,562000,9.3136,-46.0
563,564000,3.6478,-137.0
565,566000,2.4879,-41.5
567,568000,5.1388,-37.5
569,570000,0.7729,-61.5
571,572000,7.0839,-60.5
573,574000,0.5607,-51.0
575,576000,-1.1063,-71.0
577,578000,-5.3142,-67.5
579,580000,3.9733,-110.5
581,582000,2.0916,-129.5
583,584000,9.8607,-99.5
585,586000,-1.3866,0.0
587,588000,-2.226,-288.0
589,590000,4.0785,-134.5
591,592000,7.1281,-93.0
593,594000,4.5968,-190.5
595,596000,9.245,-17.0
597,598000,5.9186,-41.5
599,600000,7.4007,-98.5
601,602000,4.5634,-40.5
603,604000,4.5446,-126.5
605,606000,1.1139,-382.0
607,608000,0.5435,-24.0
609,610000,1.0204,-457.0
611,612000,5.4106,-29.0
613,614000,2.5645,-104.0
615,616000,-6.7933,0.0
617,618000,5.0747,-50.0
619,620000,0.3427,-117.5
621,622000,3.115,-55.5
623,624000,7.8101,-54.0
625,626000,-3.8211,-208.5
627,628000,-15.6652,0.0
629,630000,4.5771,-21.0
631,632000,3.2919,-310.0
633,634000,3.3446,-57.0
635,636000,2.7525,-55.0
637,638000,4.0408,-79.5
639,640000,1.9532,-299.5
641,642000,-0.6535,-64.0
643,644000,-5.6825,-56.0
645,646000,4.6499,-64.0
647,648000,6.4402,-221.0
649,650000,5.5921,-105.5
651,652000,1.663,-111.5
653,654000,-5.4643,0.0
655,656000,-5.1302,-33.0
657,658000,-0.3474,-319.5
659,660000,-5.8675,-42.5
661,662000,2.2494,-52.0
663,664000,-2.2323,-91.0
665,666000,2.2709,-18.0
667,668000,3.7091,-17.5
669,670000,0.6803,-369.5
671,672000,2.7049,-81.5
673,674000,7.7188,-28.5
675,676000,-3.8875,-32.5
677,678000,-0.997,-71.0
679,680000,1.7053,-174.5
681,682000,-7.7064,-59.5
683,684000,5.0601,-25.0
685,686000,3.7047,-343.5
687,688000,0.9441,-130.0
689,690000,4.3262,-106.5
691,692000,3.8199,-78.0
693,694000,1.5254,-10.0
695,696000,4.0641,-128.0
697,698000,0.8726,-304.5
699,700000,-4.7003,-278.5
701,702000,-6.7099,-12.5
703,704000,5.4943,-100.5
705,706000,2.7615,-289.5
707,708000,-4.6133,-19.0
709,710000,-4.8963,-68.0
711,712000,-5.5841,-36.5
713,714000,-0.1864,-99.0
715,716000,4.4772,-35.0
717,718000,-8.2504,-16.0
719,720000,7.3263,-198.5
721,722000,2.2313,-96.0
723,724000,-6.8718,-151.0
725,726000,3.927,-14.0
727,728000,4.912,-46.5
729,730000,3.4579,-95.5
731,732000,3.9627,-24.0
733,734000,-4.1573,-13.0
735,736000,0.1097,0.0
737,738000,-9.9162,0.0
739,740000,0.1889,-124.0
741,742000,1.6195,-60.0
743,744000,0.2632,0.0
745,746000,-13.6252,0.0
747,748000,7.0364,-147.5
749,750000,-4.1274,-21.5
751,752000,8.5403,-21.0
753,754000,4.3542,-62.5
755,756000,-3.2739,-14.5
757,758000,-6.7027,0.0
759,760000,4.9535,-160.0
761,762000,-8.7327,-19.5
763,764000,3.5713,-17.0
765,766000,3.9581,-170.5
767,768000,5.0997,-109.5
769,770000,3.2804,-139.5
771,772000,-1.5782,-36.5
773,774000,-0.1755,-224.5
775,776000,3.4786,-148.5
777,778000,0.3723,0.0
779,780000,2.7688,-31.0
781,782000,6.3007,-292.5
783,784000,1.2083,-399.5
785,786000,1.7531,-70.0
787,788000,5.4684,-222.0
789,790000,2.1572,-95.5
791,792000,4.6807,-54.5
793,794000,1.5098,-488.5
795,796000,3.3626,-96.0
797,798000,5.3826,-248.5
799,800000,3.886,-61.5
801,802000,6.7354,-46.5
803,804000,3.142,-260.5
805,806000,2.4614,-284.5
807,808000,6.5068,-72.0
809,810000,4.2408,-44.5
811,812000,1.127,-383.5
813,814000,6.623,-18.5
815,816000,0.3547,-1.0
817,818000,5.5599,-84.0
819,820000,2.1155,-45.0
821,822000,-0.334,-67.5
823,824000,-13.0311,-8.5
825,826000,4.5205,-84.0
827,828000,4.1695,-89.5
829,830000,5.7918,-238.0
831,832000,2.2489,-182.5
833,834000,1.6542,-180.5
835,836000,-8.5555,-80.5
837,838000,-0.2528,-26.0
839,840000,4.3739,-18.5
841,842000,-5.157,-31.0
843,844000,6.4769,-79.0
845,846000,2.3459,-171.0
847,848000,0.5014,-174.5
849,850000,-1.0202,-27.0
851,852000,3.2132,-52.5
853,854000,6.5804,-56.0
855,856000,11.0313,-67.5
857,858000,-4.8187,-24.5
859,860000,2.8836,-32.0
861,862000,4.1711,-53.0
863,864000,-3.6369,-12.5
865,866000,3.1829,-287.0
867,868000,5.6087,-177.0
869,870000,1.4422,-55.0
871,872000,5.3589,-145.0
873,874000,-7.098,0.0
875,876000,1.7717,-391.5
877,878000,1.6134,-341.5
879,880000,6.9429,-139.5
881,882000,-1.0451,-46.5
883,884000,-3.8958,-43.5
885,886000,9.0302,-109.5
887,888000,5.7747,-80.0
889,890000,2.7655,-32.5
891,892000,3.2417,-170.0
893,894000,9.2363,-127.5
895,896000,-0.0669,-104.0
897,898000,-0.2964,-101.5
899,900000,-2.073,-34.0
901,902000,2.0226,-63.0
903,904000,1.5453,-39.5
905,906000,5.3317,-175.0
907,908000,5.6961,-155.0
909,910000,1.5004,-21.5
911,912000,3.7522,-15.0
913,914000,12.8201,-99.5
915,916000,-11.564,-24.0
917,918000,-0.6185,-13.5
919,920000,3.8684,-91.5
921,922000,2.1045,-39.0
923,924000,5.7963,-83.5
925,926000,2.7702,-37.5
927,928000,1.471,-40.0
929,930000,1.1663,-207.0
931,932000,0.9077,0.0
933,934000,6.2471,-158.0
935,936000,3.8108,-42.5
937,938000,4.7517,-174.5
939,940000,4.0342,-43.0
941,942000,-0.0389,-278.0
943,944000,3.3405,-37.0
945,946000,3.1499,-108.0
947,948000,4.8452,-30.5
949,950000,7.1732,-170.0
951,952000,2.1091,-68.0
953,954000,8.0097,-60.5
955,956000,5.0582,-27.0
957,958000,-4.5046,-42.0
959,960000,3.0126,-111.0
961,962000,1.7483,-72.0
963,964000,4.167,-25.0
965,966000,3.5162,-31.0
967,968000,6.5786,-76.0
969,970000,-2.5783,-16.0
971,972000,5.687,-44.0
973,974000,8.4599,-35.5
975,976000,2.8538,-21.0
977,978000,5.602,-159.5
979,980000,-6.0953,-50.5
981,982000,6.5318,-66.5
983,984000,1.9675,-243.0
985,986000,5.1466,-25.0
987,988000,-2.4005,-26.0
989,990000,-4.3973,-36.5
991,992000,8.8266,-67.0
993,994000,-5.8696,-14.0
995,996000,1.7269,0.0
997,998000,1.2652,-3.5
999,1000000,1.0154,-136.0
1001,1002000,1.9375,-8.5
1003,1004000,1.2589,-59.0
1005,1006000,1.9978,-105.0
1007,1008000,5.7103,-57.5
1009,1010000,-5.4932,-109.0
1011,1012000,4.4145,-81.0
1013,1014000,1.8603,-364.0
1015,1016000,-9.809,0.0
1017,1018000,2.7554,-193.5
1019,1020000,0.0404,0.0
1021,1022000,8.3079,-50.0
1023,1024000,-4.7024,-79.0
1025,1026000,3.7718,-307.0
1027,1028000,-6.6416,-18.0
1029,1030000,2.669,-87.0
1031,1032000,5.1524,-81.5
1033,1034000,5.908,-41.5
1035,1036000,2.8848,-94.0
1037,1038000,6.4688,-247.0
1039,1040000,8.8098,-49.0
1041,1042000,0.9826,-176.0
1043,1044000,2.1268,-123.0
1045,1046000,4.1024,-20.0
1047,1048000,1.9045,-220.5
1049,1050000,0.6044,-1.5
1051,1052000,-1.6315,-305.0
1053,1054000,6.2763,-121.0
1055,1056000,-13.9577,0.0
1057,1058000,2.3747,0.0
1059,1060000,-0.1062,-11.5
1061,1062000,2.0324,-13.5
1063,1064000,3.7708,-65.0
1065,1066000,-3.9912,-68.5
1067,1068000,0.8313,-57.5
1069,1070000,7.8538,-204.0
1071,1072000,-7.4505,-13.0
1073,1074000,3.7811,-77.5
1075,1076000,0.0063,0.0
1077,1078000,3.7872,-161.0
1079,1080000,13.3015,-16.5
1081,1082000,7.3552,-7.5
1083,1084000,8.6481,-61.0
1085,1086000,9.0707,-120.0
1087,1088000,4.4318,-99.5
1089,1090000,1.8454,-157.5
1091,1092000,4.6253,-102.0
1093,1094000,0.7141,-5.5
1095,1096000,-7.6232,0.0
1097,1098000,10.1052,-127.0
1099,1100000,5.5414,-72.0
1101,1102000,4.9408,-62.0
1103,1104000,8.8727,-32.0
1105,1106000,2.5081,-64.5
1107,1108000,1.868,-10.5
1109,1110000,-2.2948,-25.0
1111,1112000,6.9912,-80.5
1113,1114000,2.723,-204.0
1115,1116000,4.0004,-40.0
1117,1118000,-5.7627,-26.5
1119,1120000,6.3794,-108.0
1121,1122000,8.5048,-143.5
1123,1124000,-0.3955,-150.5
1125,1126000,5.7844,-26.5
1127,1128000,8.6504,-44.0
1129,1130000,0.9419,-27.0
1131,1132000,-0.1232,-149.0
1133,1134000,3.9861,-58.0
1135,1136000,4.217,-78.0
1137,1138000,3.0574,-134.5
1139,1140000,9.5399,-84.5
1141,1142000,6.0862,-15.5
1143,1144000,4.4477,-17.5
1145,1146000,6.3296,-79.0
1147,1148000,5.8444,-56.5
1149,1150000,4.1403,-137.5
1151,1152000,0.7181,-190.5
1153,1154000,2.1367,-23.0
1155,1156000,1.7929,-32.0
1157,1158000,4.6869,-63.5
1159,1160000,5.2528,-98.5
1161,1162000,1.3293,-20.0
1163,1164000,5.7699,-247.5
1165,1166000,3.0349,-166.5
1167,1168000,4.0832,-285.0
1169,1170000,2.958,-156.5
1171,1172000,2.853,-246.0
1173,1174000,2.2095,-41.0
1175,1176000,2.7486,-91.5
1177,1178000,7.7795,-28.0
1179,1180000,5.7975,-44.0
1181,1182000,2.7417,-5.0
1183,1184000,-0.0663,-110.5
1185,1186000,5.9326,-22.0
1187,1188000,0.7074,-9.0
1189,1190000,5.4176,-69.0
1191,1192000,4.7387,-24.0
1193,1194000,3.9613,-10.5
1195,1196000,-8.9543,-7.0
1197,1198000,3.7062,-28.5
1199,1200000,5.1433,-164.5
1201,1202000,0.9055,-99.0
1203,1204000,-0.5636,-45.0
1205,1206000,6.2614,-68.5
1207,1208000,0.2774,-43.0
1209,1210000,2.7233,-14.5
1211,1212000,5.457,-159.5
1213,1214000,5.132,-25.0
1215,1216000,5.6396,-209.0
1217,1218000,0.6026,-203.5
1219,1220000,4.8779,-67.0
1221,1222000,6.3136,-44.0
1223,1224000,2.8008,-16.0
1225,1226000,8.6477,-133.5
1227,1228000,5.2723,-16.0
1229,1230000,9.9335,-60.0
1231,1232000,0.6531,-114.0
1233,1234000,4.779,-51.5
1235,1236000,8.9303,-106.0
1237,1238000,-1.7191,-16.0
1239,1240000,0.3335,-397.5
1241,1242000,2.154,-7.5
1243,1244000,1.1629,-16.5
1245,1246000,3.7473,-22.5
1247,1248000,7.0529,-116.5
1249,1250000,1.5971,-334.0
1251,1252000,-1.3796,-167.0
1253,1254000,3.453,-85.5
1255,1256000,4.8698,-31.5
1257,1258000,0.697,-74.0
1259,1260000,5.2559,-83.5
1261,1262000,5.0179,-17.0
1263,1264000,1.8868,-172.5
1265,1266000,-0.5086,-50.5
1267,1268000,2.0017,-57.5
1269,1270000,6.2954,-75.0
1271,1272000,4.8771,-42.5
1273,1274000,-8.3742,-48.0
1275,1276000,1.2087,-2.0
1277,1278000,6.1834,-58.5
1279,1280000,4.6868,-65.5
1281,1282000,3.6809,-2.0
1283,1284000,-1.5081,-26.5
1285,1286000,6.2923,-168.0
1287,1288000,-0.5128,0.0
1289,1290000,-0.5088,-10.0
1291,1292000,0.2723,-50.5
1293,1294000,3.7363,-35.5
1295,1296000,2.924,-106.0
1297,1298000,6.9303,-51.5
1299,1300000,-3.4181,-10.0
1301,1302000,5.3309,-102.0
1303,1304000,2.8552,-9.0
1305,1306000,-0.592,0.0
1307,1308000,3.6396,-257.0
1309,1310000,0.3522,-97.5
1311,1312000,3.3727,0.0
1313,1314000,0.158,-33.5
1315,1316000,4.678,-37.5
1317,1318000,10.7128,-47.0
1319,1320000,4.0873,-261.0
1321,1322000,2.9647,-60.0
1323,1324000,8.1073,-27.5
1325,1326000,-0.0617,-3.5
1327,1328000,3.9125,-128.0
1329,1330000,8.3252,-68.5
1331,1332000,2.1823,-111.5
1333,1334000,1.8685,-406.5
1335,1336000,0.864,-25.0
1337,1338000,4.1055,-50.0
1339,1340000,6.4544,-22.5
1341,1342000,5.8675,-100.5
1343,1344000,-0.7727,0.0
1345,1346000,2.6566,-283.5
1347,1348000,10.6759,-25.5
1349,1350000,6.3898,-92.5
1351,1352000,2.0895,-32.5
1353,1354000,11.3449,-55.0
1355,1356000,5.9393,-169.0
1357,1358000,9.3409,-56.5
1359,1360000,8.78,-108.0
1361,1362000,2.0887,-73.0
1363,1364000,6.8,-67.0
1365,1366000,7.2353,-71.5
1367,1368000,8.6897,-171.5
1369,1370000,8.7954,-44.0
1371,1372000,3.9661,0.0
1373,1374000,7.035,-144.5
1375,1376000,0.8144,-9.0
1377,1378000,3.721,-99.0
1379,1380000,0.182,-396.5
1381,1382000,-0.829,-41.5
1383,1384000,2.4943,-39.0
1385,1386000,7.234,-107.0
1387,1388000,3.0931,-142.0
1389,1390000,8.252,-61.0
1391,1392000,0.5136,-12.5
1393,1394000,6.3816,-89.0
1395,1396000,2.2804,-20.0
1397,1398000,8.8841,-55.5
1399,1400000,-3.7549,-10.0
1401,1402000,7.0152,-144.5
1403,1404000,4.8916,-33.5
1405,1406000,11.6451,-58.5
1407,1408000,3.4718,-46.5
1409,1410000,-1.5064,-6.5
1411,1412000,9.3725,-68.0
1413,1414000,11.9256,-66.5
1415,1416000,4.7192,-60.0
1417,1418000,0.7342,0.0
1419,1420000,7.2071,-120.0
1421,1422000,7.6288,-63.5
1423,1424000,6.5566,-48.5
1425,1426000,4.5624,-81.0
1427,1428000,7.732,-381.5
1429,1430000,3.9209,-32.0
1431,1432000,6.931,-52.0
1433,1434000,5.9292,-55.5
1435,1436000,10.3111,-74.5
1437,1438000,0.6225,-8.0
1439,1440000,11.7696,-72.0
1441,1442000,1.5393,-62.5
1443,1444000,7.1258,-28.5
1445,1446000,-2.1152,0.0
1447,1448000,5.9272,-44.5
1449,1450000,4.4785,-23.0
1451,1452000,6.5466,-57.0
1453,1454000,-1.1237,-29.0
1455,1456000,3.9764,-22.5
1457,1458000,1.3572,-12.0
1459,1460000,3.5088,-58.0
1461,1462000,3.1545,-120.5
1463,1464000,4.8072,-24.0
1465,1466000,3.9247,-153.5
1467,1468000,7.6473,-50.0
1469,1470000,2.7798,-37.0
1471,1472000,-0.0889,-29.0
1473,1474000,5.9116,-65.0
1475,1476000,6.8785,-43.0
1477,1478000,7.0851,-53.0
1479,1480000,1.0837,-21.5
1481,1482000,11.8802,-41.5
1483,1484000,0.3146,-14.0
1485,1486000,3.9251,-38.0
1487,1488000,1.9488,-142.0
1489,1490000,4.6451,-125.0
1491,1492000,8.717,-33.5
1493,1494000,6.6516,-71.5
1495,1496000,4.4973,0.0
1497,1498000,3.361,-8.5
1499,1500000,3.0174,-15.5
1501,1502000,5.3082,-142.0
1503,1504000,3.9703,-31.0
1505,1506000,5.7883,-287.5
1507,1508000,3.3128,-78.5
1509,1510000,5.7275,-46.0
1511,1512000,5.8051,-44.5
1513,1514000,0.4703,-37.0
1515,1516000,5.8786,-11.0
1517,1518000,5.7027,-361.5
1519,1520000,3.2319,-7.5
1521,1522000,7.1843,-270.5
1523,1524000,2.8981,-14.0
1525,1526000,11.8379,-15.0
1527,1528000,1.7296,-265.5
1529,1530000,2.3338,-452.0
1531,1532000,7.9679,-36.0
1533,1534000,5.3588,-85.0
1535,1536000,2.4867,-29.5
1537,1538000,0.2489,-45.5
1539,1540000,9.913,-40.0
1541,1542000,2.5376,-107.0
1543,1544000,0.7755,-13.5
1545,1546000,2.8115,-10.5
1547,1548000,2.3895,-226.5
1549,1550000,-0.2747,-243.0
1551,1552000,5.4894,-33.0
1553,1554000,5.5597,-83.5
1555,1556000,1.5488,-270.0
1557,1558000,9.255,-121.5
1559,1560000,0.948,0.0
1561,1562000,4.2958,-297.5
1563,1564000,9.5744,-46.5
1565,1566000,9.3788,-162.0
1567,1568000,2.2381,-27.5
1569,1570000,0.0302,-35.5
1571,1572000,8.0105,-76.5
1573,1574000,4.7896,-167.5
1575,1576000,4.3608,-54.0
1577,1578000,6.3968,-289.5
1579,1580000,-2.6496,0.0
1581,1582000,5.1924,-388.0
1583,1584000,6.1611,-56.0
1585,1586000,9.0989,-110.5
1587,1588000,3.7422,-146.0
1589,1590000,4.8247,-57.0
1591,1592000,3.0989,-173.5
1593,1594000,3.7174,-39.0
1595,1596000,3.5527,-23.0
1597,1598000,-2.1725,-10.5
1599,1600000,0.9703,-90.0
1601,1602000,3.5834,-304.5
1603,1604000,0.4906,-11.5
1605,1606000,4.7218,-53.5
1607,1608000,2.435,-145.5
1609,1610000,9.7253,-65.5
1611,1612000,1.8372,-380.5
1613,1614000,7.6011,-49.0
1615,1616000,5.447,-57.0
1617,1618000,2.8217,-59.0
1619,1620000,0.687,-419.5
1621,1622000,8.9912,-41.5
1623,1624000,3.2369,-17.0
1625,1626000,0.1753,-21.0
1627,1628000,9.7181,-39.0
1629,1630000,-1.4754,-32.5
1631,1632000,4.928,-266.0
1633,1634000,7.4106,-20.5
1635,1636000,2.2767,-16.0
1637,1638000,3.056,-68.0
1639,1640000,8.0868,-46.0
1641,1642000,-0.195,-6.5
1643,1644000,8.232,-56.5
1645,1646000,9.6485,-150.0
1647,1648000,7.1555,-74.0
1649,1650000,3.1274,-488.0
1651,1652000,2.844,-122.5
1653,1654000,10.4992,-97.0
1655,1656000,2.667,0.0
1657,1658000,0.0544,-34.5
1659,1660000,6.2376,-20.0
1661,1662000,5.7295,-106.0
1663,1664000,6.986,-48.5
1665,1666000,9.3461,-41.0
1667,1668000,4.5256,-163.5
1669,1670000,7.1382,-204.5
1671,1672000,6.2734,-165.0
1673,1674000,9.802,-123.0
1675,1676000,6.3522,-86.0
1677,1678000,8.9917,-147.5
1679,1680000,9.2435,-32.0
1681,1682000,5.5809,-32.0
1683,1684000,10.337,-106.0
1685,1686000,5.4113,-30.5
1687,1688000,10.5825,-86.0
1689,1690000,5.1388,-44.0
1691,1692000,3.9627,-80.5
1693,1694000,10.0219,-103.5
1695,1696000,6.3115,-103.0
1697,1698000,1.3714,-93.0
1699,1700000,1.4034,-233.5
1701,1702000,5.4285,-142.0
1703,1704000,5.3686,-86.0
1705,1706000,6.1551,-21.0
1707,1708000,2.5973,-47.0
1709,1710000,3.8607,-325.0
1711,1712000,11.047,-95.0
1713,1714000,2.1052,-61.5
1715,1716000,5.7069,-96.5
1717,1718000,8.0799,-200.5
1719,1720000,4.6802,-58.0
1721,1722000,1.5019,-9.0
1723,1724000,10.7815,-79.5
1725,1726000,3.4016,-11.0
1727,1728000,2.6667,-98.5
1729,1730000,6.9445,-96.0
1731,1732000,4.5554,-22.0
1733,1734000,1.8881,-46.5
1735,1736000,7.3586,-36.0
1737,1738000,6.9372,-52.5
1739,1740000,3.7139,-35.5
1741,1742000,5.2138,-318.0
1743,1744000,12.6309,-72.5
1745,1746000,5.3855,-175.5
1747,1748000,8.8951,-20.0
1749,1750000,9.9851,-70.5
1751,1752000,5.0781,-164.0
1753,1754000,10.8029,-85.5
1755,1756000,12.5072,-25.0
1757,1758000,2.9618,-60.5
