episode,timestep,reward,cost
1979,1980000,22.2646,-63.25
1999,2000000,22.4928,-55.0
2019,2020000,23.2751,-48.55
2039,2040000,23.5298,-57.75
2059,2060000,23.6506,-64.15
2079,2080000,23.0806,-44.2
2099,2100000,23.584,-63.75
2119,2120000,23.5656,-50.55
2139,2140000,23.6346,-50.8
2159,2160000,23.5393,-44.05
2179,2180000,23.3569,-50.95
2199,2200000,23.5358,-46.45
2219,2220000,23.7197,-62.2
2239,2240000,24.0732,-50.45
2259,2260000,24.1619,-71.1
2279,2280000,23.4172,-60.8
2299,2300000,23.5418,-45.3
2319,2320000,23.5071,-59.9
2339,2340000,23.0314,-55.1
2359,2360000,24.1639,-60.05
2379,2380000,23.4632,-59.05
2399,2400000,23.8816,-63.7
2419,2420000,24.2953,-72.65
2439,2440000,23.7301,-56.35
2459,2460000,24.1932,-51.05
2479,2480000,24.1798,-56.15
2499,2500000,23.6386,-66.3
2519,2520000,24.4841,-52.6
2539,2540000,24.5912,-57.6
2559,2560000,23.6601,-41.6
2579,2580000,23.7817,-51.7
2599,2600000,23.7012,-59.5
2619,2620000,22.1961,-56.5
2639,2640000,24.527,-63.5
2659,2660000,23.8544,-72.45
2679,2680000,23.2129,-57.75
2699,2700000,23.7767,-65.0
2719,2720000,24.4366,-46.8
2739,2740000,24.3158,-59.65
2759,2760000,24.4552,-61.95
2779,2780000,23.4224,-71.55
2799,2800000,24.1004,-46.8
2819,2820000,22.9977,-47.2
2839,2840000,23.888,-73.4
2859,2860000,23.3384,-72.8
2879,2880000,23.8825,-58.8
2899,2900000,23.3388,-72.25
2919,2920000,23.6044,-50.5
2939,2940000,25.0775,-46.65
2959,2960000,23.2735,-63.35
2979,2980000,23.5377,-56.35
2999,3000000,23.8032,-62.15
3019,3020000,24.6126,-64.5
3039,3040000,23.3682,-54.0
3059,3060000,24.2482,-64.3
3079,3080000,24.3512,-56.65
3099,3100000,24.5567,-52.75
3119,3120000,22.8905,-54.55
3139,3140000,24.1173,-53.55
3159,3160000,23.5917,-50.3
3179,3180000,24.419,-47.7
3199,3200000,23.9282,-48.55
3219,3220000,23.6124,-58.55
3239,3240000,24.4305,-51.4
3259,3260000,23.6355,-68.0
3279,3280000,24.1108,-58.8
3299,3300000,23.4232,-56.95
3319,3320000,24.5085,-44.3
3339,3340000,24.2657,-52.4
3359,3360000,23.9792,-64.15
3379,3380000,23.7318,-54.85
3399,3400000,24.7973,-57.0
3419,3420000,24.0951,-52.8
3439,3440000,24.4432,-44.5
3459,3460000,24.6783,-57.0
3479,3480000,24.6357,-36.25
3499,3500000,24.0178,-55.9
3519,3520000,24.3353,-74.95
3539,3540000,24.1251,-65.2
3559,3560000,24.6886,-58.0
3579,3580000,24.0046,-51.25
3599,3600000,23.9478,-55.1
3619,3620000,23.54,-98.05
3639,3640000,24.426,-51.55
3659,3660000,23.9893,-50.0
3679,3680000,24.1092,-70.85
3699,3700000,23.9056,-61.75
3719,3720000,25.0991,-44.85
3739,3740000,24.1976,-53.75
3759,3760000,23.962,-57.2
3779,3780000,24.066,-69.35
3799,3800000,23.6411,-81.75
3819,3820000,24.1801,-57.05
3839,3840000,23.9325,-55.9
3859,3860000,23.762,-56.8
3879,3880000,23.5724,-63.15
3899,3900000,23.4642,-49.0
3919,3920000,24.431,-45.65
3939,3940000,24.0367,-63.7
3959,3960000,23.6658,-50.45
3979,3980000,23.6865,-56.65
3999,4000000,24.2997,-65.5
4019,4020000,23.3846,-69.7
4039,4040000,24.2177,-91.45
4059,4060000,23.153,-51.1
4079,4080000,24.2754,-52.1
4099,4100000,23.9447,-60.7
4119,4120000,24.229,-65.65
4139,4140000,24.4232,-43.75
4159,4160000,24.4247,-59.1
4179,4180000,25.3807,-57.8
4199,4200000,24.3718,-62.8
4219,4220000,23.5534,-59.3
4239,4240000,25.0938,-59.55
4259,4260000,23.8528,-37.55
4279,4280000,23.5273,-71.6
4299,4300000,23.6413,-61.4
4319,4320000,24.5119,-62.15
4339,4340000,23.9774,-50.95
4359,4360000,23.143,-53.05
4379,4380000,23.349,-58.75
4399,4400000,23.6021,-46.75
4419,4420000,23.497,-67.2
4439,4440000,24.9853,-59.55
4459,4460000,24.3449,-72.05
4479,4480000,24.1526,-72.45
4499,4500000,24.6767,-55.15
4519,4520000,24.2954,-60.6
4539,4540000,24.5741,-59.55
4559,4560000,24.247,-73.35
4579,4580000,24.434,-47.15
4599,4600000,24.5585,-53.1
4619,4620000,24.7233,-61.35
4639,4640000,24.0108,-68.8
4659,4660000,24.8974,-50.9
4679,4680000,24.0715,-53.0
4699,4700000,24.0983,-41.55
4719,4720000,24.2218,-62.0
4739,4740000,23.9614,-51.3
4759,4760000,22.736,-60.05
4779,4780000,24.6932,-48.6
4799,4800000,24.3727,-58.65
4819,4820000,24.174,-57.4
4839,4840000,23.8582,-55.7
4859,4860000,24.6751,-50.45
4879,4880000,24.9932,-43.15
4899,4900000,24.2827,-51.35
4919,4920000,23.9346,-48.6
4939,4940000,24.5243,-58.1
4959,4960000,23.8321,-56.6
4979,4980000,24.1173,-54.15
4999,5000000,23.6225,-50.35
5019,5020000,24.143,-60.5
5039,5040000,24.4081,-55.15
5059,5060000,24.1792,-66.25
5079,5080000,23.9021,-57.75
5099,5100000,24.7861,-52.15
5119,5120000,24.3285,-63.7
5139,5140000,24.3184,-59.35
5159,5160000,24.093,-66.4
5179,5180000,24.3322,-75.45
5199,5200000,25.1234,-56.6
5219,5220000,24.4833,-67.25
5239,5240000,23.9636,-58.6
5259,5260000,23.9792,-49.75
5279,5280000,24.503,-51.85
5299,5300000,24.6778,-49.8
5319,5320000,25.1762,-39.25
5339,5340000,24.7516,-65.1
5359,5360000,24.0008,-54.65
5379,5380000,24.6242,-61.55
5399,5400000,24.3683,-60.55
5419,5420000,24.3023,-48.6
5439,5440000,24.5074,-64.2
5459,5460000,24.6808,-50.4
5479,5480000,25.1566,-40.3
5499,5500000,23.7433,-63.3
5519,5520000,23.2224,-56.6
5539,5540000,24.1945,-60.15
5559,5560000,23.4552,-76.45
5579,5580000,24.6063,-53.05
5599,5600000,24.4476,-50.2
5619,5620000,23.1506,-49.3
5639,5640000,24.6134,-54.5
5659,5660000,24.4456,-58.75
5679,5680000,24.6551,-44.4
5699,5700000,24.2122,-56.5
5719,5720000,24.4365,-52.0
5739,5740000,24.0806,-63.55
5759,5760000,24.4229,-68.05
5779,5780000,24.6703,-57.1
5799,5800000,24.4604,-53.85
5819,5820000,24.6607,-52.85
5839,5840000,24.3689,-53.75
5859,5860000,23.282,-59.95
5879,5880000,25.2639,-46.4
5899,5900000,24.4081,-58.75
5919,5920000,24.3176,-49.35
5939,5940000,24.435,-69.55
5959,5960000,24.2268,-47.35
5979,5980000,25.1765,-46.75
5999,6000000,24.6299,-48.1
6019,6020000,24.7772,-49.5
6039,6040000,25.0341,-53.6
6059,6060000,24.7211,-48.9
6079,6080000,24.7453,-56.3
6099,6100000,24.7066,-50.9
6119,6120000,23.9881,-55.95
6139,6140000,24.1964,-56.95
6159,6160000,24.3848,-60.6
6179,6180000,24.9006,-49.35
6199,6200000,23.6474,-51.9
6219,6220000,25.0217,-48.7
6239,6240000,24.5657,-48.0
6259,6260000,24.8598,-57.25
6279,6280000,24.2441,-72.1
6299,6300000,24.6062,-56.5
6319,6320000,24.7032,-46.35
6339,6340000,24.5862,-58.15
6359,6360000,24.1743,-56.35
6379,6380000,24.7385,-64.6
6399,6400000,24.143,-51.65
6419,6420000,24.3059,-56.3
6439,6440000,24.4339,-47.3
6459,6460000,23.9798,-40.9
6479,6480000,24.1477,-60.8
6499,6500000,24.472,-58.1
6519,6520000,24.8556,-59.2
6539,6540000,24.1941,-68.45
6559,6560000,24.191,-55.9
6579,6580000,24.6819,-59.2
6599,6600000,24.217,-59.35
6619,6620000,24.8219,-54.6
6639,6640000,24.9658,-54.0
6659,6660000,24.7061,-52.9
6679,6680000,23.8502,-60.65
6699,6700000,24.5279,-56.5
6719,6720000,24.586,-53.85
6739,6740000,24.0486,-69.35
6759,6760000,24.8211,-48.6
6779,6780000,24.6667,-59.55
6799,6800000,24.6757,-56.05
6819,6820000,24.0815,-61.05
6839,6840000,24.9815,-43.65
6859,6860000,24.8119,-60.5
6879,6880000,24.7375,-45.35
6899,6900000,25.1602,-45.15
6919,6920000,24.1571,-61.1
6939,6940000,24.1532,-68.35
6959,6960000,24.0398,-48.55
6979,6980000,23.6915,-77.3
6999,7000000,24.0559,-70.2
7019,7020000,24.7081,-61.8
7039,7040000,24.7983,-43.65
7059,7060000,24.729,-62.1
7079,7080000,24.6339,-36.2
7099,7100000,24.7882,-48.65
7119,7120000,24.9255,-48.85
7139,7140000,24.6239,-58.05
7159,7160000,24.7963,-65.65
7179,7180000,25.0199,-45.75
7199,7200000,24.5191,-48.8
7219,7220000,24.1474,-64.85
7239,7240000,24.4447,-55.25
7259,7260000,24.566,-38.9
7279,7280000,24.3655,-55.15
7299,7300000,24.0119,-53.6
7319,7320000,24.0056,-63.25
7339,7340000,24.3754,-45.5
7359,7360000,25.1233,-56.6
7379,7380000,24.8286,-52.15
7399,7400000,24.5972,-46.0
7419,7420000,24.6544,-48.95
7439,7440000,24.0646,-60.15
7459,7460000,24.9522,-40.35
7479,7480000,24.4285,-57.15
7499,7500000,24.4537,-58.7
7519,7520000,23.9619,-47.75
7539,7540000,24.4645,-37.2
7559,7560000,24.4511,-53.15
7579,7580000,22.6458,-52.5
7599,7600000,24.5138,-67.4
7619,7620000,24.9293,-60.5
7639,7640000,24.2064,-53.6
7659,7660000,24.188,-49.55
7679,7680000,25.0451,-61.85
7699,7700000,24.4092,-58.75
7719,7720000,24.4711,-52.2
7739,7740000,25.2028,-32.35
7759,7760000,24.6081,-60.05
7779,7780000,23.8967,-65.85
7799,7800000,25.0001,-47.55
7819,7820000,25.0465,-47.6
7839,7840000,23.3033,-49.65
7859,7860000,24.4301,-55.4
7879,7880000,25.0986,-60.3
7899,7900000,24.7803,-42.6
7919,7920000,23.8444,-82.5
7939,7940000,25.329,-61.4
7959,7960000,24.7736,-49.0
7979,7980000,23.9006,-47.3
7999,8000000,24.8901,-65.35
8019,8020000,23.8715,-53.5
8039,8040000,24.085,-44.45
8059,8060000,23.8125,-64.75
8079,8080000,23.7911,-55.85
8099,8100000,24.5477,-50.05
8119,8120000,24.6074,-54.7
8139,8140000,24.4472,-56.7
8159,8160000,24.5984,-76.95
8179,8180000,24.8963,-42.7
8199,8200000,24.3011,-37.45
8219,8220000,24.5664,-68.9
8239,8240000,24.6584,-43.1
8259,8260000,24.6136,-45.85
8279,8280000,23.8428,-50.95
8299,8300000,24.8211,-64.55
8319,8320000,24.4195,-58.5
8339,8340000,24.0473,-65.2
8359,8360000,24.8481,-55.95
8379,8380000,24.8626,-48.2
8399,8400000,24.5301,-48.05
8419,8420000,25.0613,-56.45
8439,8440000,24.7747,-41.7
8459,8460000,23.1576,-51.3
8479,8480000,24.4685,-55.75
8499,8500000,24.1562,-44.8
8519,8520000,24.5423,-47.0
8539,8540000,24.5729,-48.65
8559,8560000,25.0489,-42.7
8579,8580000,24.6587,-52.85
8599,8600000,24.8625,-55.15
8619,8620000,24.2229,-60.05
8639,8640000,24.7493,-46.55
8659,8660000,24.1442,-66.1
8679,8680000,24.2036,-49.85
8699,8700000,24.2554,-53.2
8719,8720000,24.8173,-43.7
8739,8740000,24.3633,-55.3
8759,8760000,25.4037,-44.0
8779,8780000,24.1617,-50.4
8799,8800000,24.018,-57.0
8819,8820000,24.7943,-47.7
8839,8840000,24.7762,-54.85
8859,8860000,24.3812,-46.55
8879,8880000,25.1007,-62.5
8899,8900000,24.3939,-53.85
8919,8920000,24.622,-54.7
8939,8940000,24.8013,-54.7
8959,8960000,24.8836,-47.75
8979,8980000,24.7966,-50.7
8999,9000000,24.5101,-50.3
9019,9020000,24.6885,-41.5
9039,9040000,24.4233,-76.5
9059,9060000,24.0846,-51.4
9079,9080000,24.8699,-55.45
9099,9100000,25.1475,-62.25
9119,9120000,24.7962,-48.65
9139,9140000,24.5942,-51.35
9159,9160000,25.1466,-43.65
9179,9180000,24.8198,-44.55
9199,9200000,24.4427,-58.0
9219,9220000,24.9508,-49.05
9239,9240000,24.4698,-51.45
9259,9260000,24.5388,-56.6
9279,9280000,25.3746,-48.8
9299,9300000,24.5253,-64.8
9319,9320000,24.8447,-53.85
9339,9340000,23.9544,-52.9
9359,9360000,24.7237,-51.55
9379,9380000,24.4752,-55.9
9399,9400000,24.6372,-61.95
9419,9420000,24.9896,-48.6
9439,9440000,23.7146,-53.35
9459,9460000,24.8677,-59.7
9479,9480000,24.7366,-62.6
9499,9500000,24.8414,-50.25
9519,9520000,24.7811,-65.55
9539,9540000,24.626,-51.0
9559,9560000,24.9523,-47.5
9579,9580000,25.3539,-57.25
9599,9600000,24.5021,-49.25
9619,9620000,24.552,-57.8
9639,9640000,24.0113,-49.55
9659,9660000,24.3199,-57.05
9679,9680000,24.3838,-54.75
9699,9700000,24.3584,-44.65
9719,9720000,24.7556,-52.55
9739,9740000,24.8807,-54.1
9759,9760000,25.679,-47.45
9779,9780000,24.2437,-56.65
9799,9800000,23.0722,-56.15
9819,9820000,24.7863,-59.55
9839,9840000,24.6963,-36.4
9859,9860000,24.8034,-62.95
9879,9880000,24.8327,-67.9
9899,9900000,24.6677,-66.75
9919,9920000,24.6789,-48.4
9939,9940000,24.9388,-51.95
9959,9960000,24.0762,-54.55
9979,9980000,25.5083,-54.5
9999,10000000,25.2849,-53.1
10019,10020000,24.1368,-43.4
10039,10040000,24.7106,-57.55
10059,10060000,24.8262,-59.95
10079,10080000,24.5811,-57.0
10099,10100000,23.6135,-52.9
10119,10120000,24.4725,-45.85
10139,10140000,24.3664,-45.25
10159,10160000,24.3009,-62.3
10179,10180000,25.1374,-46.15
10199,10200000,24.7672,-67.65
10219,10220000,24.7244,-46.05
10239,10240000,25.3129,-39.75
10259,10260000,24.3821,-53.35
10279,10280000,24.9379,-49.1
10299,10300000,25.1378,-56.15
10319,10320000,25.3053,-60.4
10339,10340000,23.7563,-36.35
10359,10360000,23.636,-47.35
10379,10380000,24.8647,-57.15
10399,10400000,24.2351,-62.2
10419,10420000,24.6927,-48.3
10439,10440000,24.3721,-58.15
10459,10460000,24.5058,-63.4
10479,10480000,24.7641,-45.5
10499,10500000,24.6196,-65.4
10519,10520000,25.0709,-39.2
10539,10540000,24.8901,-51.6
10559,10560000,23.7986,-58.5
10579,10580000,24.6001,-54.25
10599,10600000,24.7551,-47.8
10619,10620000,24.6792,-46.75
10639,10640000,24.5909,-41.8
10659,10660000,23.9276,-66.3
10679,10680000,24.0899,-68.05
10699,10700000,25.3119,-39.2
10719,10720000,24.8537,-49.5
10739,10740000,24.6936,-44.9
10759,10760000,25.2841,-52.5
10779,10780000,24.936,-55.95
10799,10800000,24.4913,-53.15
10819,10820000,25.1017,-56.7
10839,10840000,24.8045,-46.45
10859,10860000,24.6984,-50.0
10879,10880000,24.6232,-64.5
10899,10900000,23.8059,-52.95
10919,10920000,24.3042,-60.45
10939,10940000,24.4559,-55.85
10959,10960000,24.1473,-45.35
10979,10980000,24.5407,-49.6
10999,11000000,24.0028,-45.1
11019,11020000,24.791,-55.05
11039,11040000,24.5366,-59.55
11059,11060000,24.8208,-47.7
11079,11080000,24.4672,-61.65
11099,11100000,25.0218,-60.6
11119,11120000,25.2243,-58.15
11139,11140000,24.3542,-65.9
11159,11160000,24.3582,-39.3
11179,11180000,24.9932,-57.4
11199,11200000,24.8302,-47.85
11219,11220000,24.719,-49.55
11239,11240000,25.0092,-39.95
11259,11260000,24.6543,-51.35
11279,11280000,24.9862,-59.9
11299,11300000,25.057,-52.35
11319,11320000,24.727,-59.9
11339,11340000,23.6442,-80.4
11359,11360000,24.9625,-54.15
11379,11380000,24.7343,-61.65
11399,11400000,24.3152,-46.1
11419,11420000,24.4465,-53.2
11439,11440000,25.3181,-52.3
11459,11460000,24.9049,-58.75
11479,11480000,25.3009,-40.45
11499,11500000,23.466,-50.95
11519,11520000,25.0028,-50.45
11539,11540000,24.4996,-50.7
11559,11560000,24.7596,-52.05
11579,11580000,24.5725,-57.0
11599,11600000,24.0342,-57.75
11619,11620000,24.8454,-55.0
11639,11640000,24.8463,-41.3
11659,11660000,24.6754,-51.75
11679,11680000,24.8566,-61.95
11699,11700000,24.6543,-60.8
11719,11720000,24.5329,-56.05
11739,11740000,24.8438,-59.1
11759,11760000,24.5185,-56.1
11779,11780000,24.7342,-62.75
11799,11800000,25.2914,-41.1
11819,11820000,25.4931,-37.0
11839,11840000,24.8742,-58.15
11859,11860000,22.8909,-106.65
11879,11880000,25.7375,-49.9
11899,11900000,24.6954,-53.6
11919,11920000,24.6176,-66.5
11939,11940000,25.4225,-45.25
11959,11960000,24.9535,-57.3
11979,11980000,24.5176,-53.7
11999,12000000,24.8226,-57.65
12019,12020000,24.9587,-52.0
12039,12040000,25.1097,-52.2
12059,12060000,24.6285,-58.05
12079,12080000,24.8193,-57.75
12099,12100000,25.0029,-52.1
12119,12120000,25.4523,-60.15
12139,12140000,25.0617,-62.3
12159,12160000,24.6601,-52.85
12179,12180000,24.829,-61.1
12199,12200000,23.0249,-57.7
12219,12220000,24.3234,-51.95
12239,12240000,24.4195,-58.7
12259,12260000,25.344,-52.5
12279,12280000,25.5547,-43.55
12299,12300000,25.2006,-47.7
12319,12320000,25.2241,-42.85
12339,12340000,24.7204,-44.25
12359,12360000,24.3174,-72.6
12379,12380000,25.3234,-53.25
12399,12400000,24.7015,-45.15
12419,12420000,24.1633,-57.0
12439,12440000,25.272,-45.0
12459,12460000,24.8613,-51.1
12479,12480000,25.2006,-48.65
12499,12500000,25.3759,-56.3
12519,12520000,25.5302,-46.4
12539,12540000,25.2255,-53.25
12559,12560000,24.7741,-47.75
12579,12580000,25.2229,-50.95
12599,12600000,24.4338,-53.75
12619,12620000,24.829,-52.1
12639,12640000,24.8295,-57.85
12659,12660000,25.9033,-47.3
12679,12680000,25.0114,-56.75
12699,12700000,25.0241,-41.35
12719,12720000,23.7993,-81.5
12739,12740000,24.935,-43.65
12759,12760000,24.329,-40.9
12779,12780000,24.4463,-63.6
12799,12800000,24.843,-62.6
12819,12820000,24.5316,-62.55
12839,12840000,24.4598,-61.55
12859,12860000,24.702,-52.7
12879,12880000,25.5041,-55.3
12899,12900000,25.0509,-47.2
12919,12920000,24.9151,-47.3
12939,12940000,24.6838,-45.15
12959,12960000,24.7192,-44.8
12979,12980000,25.0061,-48.9
12999,13000000,25.1014,-54.2
13019,13020000,24.7279,-63.0
13039,13040000,24.1749,-58.6
13059,13060000,24.3796,-63.4
13079,13080000,24.1194,-59.65
13099,13100000,25.258,-56.4
13119,13120000,25.1909,-55.3
13139,13140000,25.3888,-45.05
13159,13160000,24.6987,-49.5
13179,13180000,24.9106,-45.5
13199,13200000,24.2287,-40.8
13219,13220000,26.2253,-50.05
13239,13240000,23.4998,-76.1
13259,13260000,25.0987,-49.8
13279,13280000,25.0236,-48.05
13299,13300000,24.4101,-50.45
13319,13320000,24.9332,-68.35
13339,13340000,24.6539,-35.7
13359,13360000,24.3079,-53.2
13379,13380000,24.7881,-39.35
13399,13400000,24.8108,-56.2
13419,13420000,25.1252,-45.35
13439,13440000,25.6364,-55.15
13459,13460000,24.6979,-79.9
13479,13480000,25.1143,-57.35
13499,13500000,24.8991,-42.0
13519,13520000,24.6261,-77.6
13539,13540000,24.5786,-57.65
13559,13560000,25.1452,-69.2
13579,13580000,24.2954,-56.5
13599,13600000,25.4207,-46.25
13619,13620000,25.3405,-43.2
13639,13640000,24.8513,-40.9
13659,13660000,24.9135,-51.65
13679,13680000,25.5651,-48.95
13699,13700000,23.9783,-50.25
13719,13720000,24.4862,-48.6
13739,13740000,24.5443,-71.95
13759,13760000,25.3403,-59.95
13779,13780000,24.8025,-58.55
13799,13800000,25.4169,-56.6
13819,13820000,24.8255,-56.9
13839,13840000,24.6625,-58.0
13859,13860000,25.5925,-56.45
13879,13880000,25.047,-44.05
13899,13900000,25.0693,-49.0
13919,13920000,23.9974,-52.65
13939,13940000,24.6518,-56.4
13959,13960000,24.892,-56.3
13979,13980000,24.8142,-54.25
13999,14000000,25.3883,-54.95
14019,14020000,24.7591,-56.6
14039,14040000,24.9873,-53.0
14059,14060000,25.3391,-68.35
14079,14080000,25.5985,-51.2
14099,14100000,24.9471,-62.75
14119,14120000,25.1168,-49.35
14139,14140000,25.7637,-50.15
14159,14160000,25.0985,-45.5
14179,14180000,25.4558,-34.8
14199,14200000,24.5054,-56.3
14219,14220000,25.0853,-42.85
14239,14240000,24.4799,-53.2
14259,14260000,24.674,-56.05
14279,14280000,25.4504,-43.95
14299,14300000,24.5195,-53.7
14319,14320000,25.2441,-43.85
14339,14340000,25.1316,-49.25
14359,14360000,24.7375,-60.0
14379,14380000,25.2491,-46.5
14399,14400000,24.9338,-69.15
14419,14420000,24.9194,-39.9
14439,14440000,24.6934,-66.75
14459,14460000,24.5223,-48.75
14479,14480000,24.838,-49.8
14499,14500000,25.25,-50.55
14519,14520000,25.4101,-59.45
14539,14540000,24.7627,-62.3
14559,14560000,25.2741,-57.05
14579,14580000,24.8038,-60.3
14599,14600000,24.8258,-58.4
14619,14620000,24.9187,-54.3
14639,14640000,25.3186,-43.65
14659,14660000,24.663,-40.45
14679,14680000,24.9392,-55.75
14699,14700000,24.6014,-67.45
14719,14720000,25.2978,-44.25
14739,14740000,24.527,-43.8
14759,14760000,24.6889,-66.9
14779,14780000,24.5501,-60.1
14799,14800000,25.3146,-52.1
14819,14820000,25.1372,-60.7
14839,14840000,24.8129,-55.15
14859,14860000,24.5584,-29.25
14879,14880000,24.743,-48.8
14899,14900000,24.5039,-42.8
14919,14920000,24.7344,-55.9
14939,14940000,24.6219,-54.6
14959,14960000,25.3772,-52.5
14979,14980000,25.4018,-49.35
14999,15000000,25.5165,-60.85
15019,15020000,25.0615,-40.85
15039,15040000,25.572,-47.4
15059,15060000,24.736,-65.9
15079,15080000,25.1307,-43.4
15099,15100000,25.7412,-40.2
15119,15120000,24.7528,-61.1
15139,15140000,25.0821,-57.7
15159,15160000,25.0797,-57.45
15179,15180000,24.6848,-52.0
15199,15200000,25.1347,-41.25
15219,15220000,25.3,-47.5
15239,15240000,24.7932,-56.6
15259,15260000,24.6128,-60.45
15279,15280000,24.7859,-56.3
15299,15300000,25.1306,-59.4
15319,15320000,24.9395,-30.35
15339,15340000,25.3179,-48.35
15359,15360000,25.5027,-59.5
15379,15380000,24.3047,-54.4
15399,15400000,24.4769,-57.1
15419,15420000,25.1799,-48.6
15439,15440000,24.899,-49.05
15459,15460000,25.1674,-63.4
15479,15480000,24.6034,-56.7
15499,15500000,25.4836,-50.95
15519,15520000,24.0124,-56.3
15539,15540000,24.5273,-57.55
15559,15560000,25.3869,-63.55
15579,15580000,24.7473,-63.15
15599,15600000,25.282,-55.05
15619,15620000,25.3533,-39.2
15639,15640000,25.5907,-55.1
15659,15660000,24.1156,-43.25
15679,15680000,24.9383,-62.05
15699,15700000,24.9241,-61.2
15719,15720000,25.2316,-58.5
15739,15740000,24.7808,-58.5
15759,15760000,25.2209,-42.3
15779,15780000,24.658,-53.15
15799,15800000,25.3292,-59.5
15819,15820000,24.9277,-36.35
15839,15840000,25.382,-55.65
15859,15860000,24.97,-56.6
15879,15880000,25.0134,-52.65
15899,15900000,24.2495,-50.45
15919,15920000,25.1873,-53.85
15939,15940000,25.0638,-65.45
15959,15960000,25.0132,-45.1
15979,15980000,25.7245,-48.9
15999,16000000,24.931,-43.95
16019,16020000,25.3557,-50.55
16039,16040000,24.9899,-41.05
16059,16060000,25.2318,-55.55
16079,16080000,25.2559,-50.55
16099,16100000,24.5446,-62.65
16119,16120000,24.7568,-48.25
16139,16140000,24.9983,-53.7
16159,16160000,25.0986,-43.3
16179,16180000,25.0995,-48.35
16199,16200000,25.5544,-47.3
16219,16220000,24.4861,-64.9
16239,16240000,24.9011,-53.5
16259,16260000,24.5817,-46.85
16279,16280000,25.2617,-53.8
16299,16300000,25.1155,-61.25
16319,16320000,24.6204,-56.75
16339,16340000,24.9916,-45.35
16359,16360000,25.3175,-55.0
16379,16380000,25.3058,-39.05
16399,16400000,25.2469,-42.6
16419,16420000,25.016,-38.95
16439,16440000,24.9621,-60.55
16459,16460000,24.8999,-55.1
16479,16480000,24.6645,-61.0
16499,16500000,24.7861,-48.45
16519,16520000,24.8094,-51.3
16539,16540000,24.4995,-41.55
16559,16560000,25.1432,-56.8
16579,16580000,25.1663,-50.0
16599,16600000,24.9992,-42.6
16619,16620000,24.8094,-49.95
16639,16640000,24.9443,-52.7
