episode,timestep,reward,cost
3429,3430000,15.4683,-72.5
3431,3432000,21.071,-39.5
3433,3434000,24.2099,-51.0
3435,3436000,24.6297,-79.5
3437,3438000,23.4659,-65.5
3439,3440000,23.8664,-75.5
3441,3442000,23.8394,-93.0
3443,3444000,24.4622,-61.0
3445,3446000,20.2233,-52.0
3447,3448000,23.2139,-65.5
3449,3450000,23.0433,-58.5
3451,3452000,25.0105,-55.5
3453,3454000,23.4679,-83.5
3455,3456000,23.2608,-37.5
3457,3458000,23.9844,-82.5
3459,3460000,24.8394,-59.0
3461,3462000,20.723,-81.5
3463,3464000,24.1995,-36.0
3465,3466000,23.9529,-77.5
3467,3468000,22.9996,-83.0
3469,3470000,24.2132,-51.0
3471,3472000,22.6894,-117.5
3473,3474000,17.4475,-51.0
3475,3476000,22.9508,-51.5
3477,3478000,23.7575,-49.0
3479,3480000,23.6389,-58.5
3481,3482000,22.7715,-73.5
3483,3484000,25.5745,-65.5
3485,3486000,23.2288,-74.0
3487,3488000,24.3193,-69.5
3489,3490000,26.0288,-122.5
3491,3492000,23.8276,-51.0
3493,3494000,22.4215,-55.0
3495,3496000,22.3925,-40.5
3497,3498000,24.5977,-60.0
3499,3500000,23.3055,-29.0
3501,3502000,24.1642,-35.0
3503,3504000,25.0886,-29.5
3505,3506000,25.3339,-92.0
3507,3508000,23.3614,-62.0
3509,3510000,23.5812,-84.5
3511,3512000,22.3007,-101.5
3513,3514000,24.7442,-72.0
3515,3516000,25.7191,-37.0
3517,3518000,23.1871,-76.0
3519,3520000,24.8678,-92.0
3521,3522000,24.4539,-86.5
3523,3524000,23.8607,-40.0
3525,3526000,25.7892,-33.0
3527,3528000,25.0228,-30.5
3529,3530000,22.9447,-51.0
3531,3532000,22.0652,-20.5
3533,3534000,21.7813,-58.5
3535,3536000,24.3773,-125.5
3537,3538000,26.1275,-64.5
3539,3540000,23.0906,-29.5
3541,3542000,24.302,-91.5
3543,3544000,21.2461,-72.0
3545,3546000,23.6609,-35.5
3547,3548000,24.4674,-16.5
3549,3550000,21.5515,-31.5
3551,3552000,24.2859,-59.0
3553,3554000,24.3524,-47.0
3555,3556000,24.3004,-77.5
3557,3558000,24.1091,-66.0
3559,3560000,20.9692,-33.0
3561,3562000,25.0292,-46.0
3563,3564000,25.812,-16.5
3565,3566000,21.6195,-13.0
3567,3568000,23.943,-101.0
3569,3570000,23.4478,-64.0
3571,3572000,23.3465,-60.0
3573,3574000,24.6351,-68.5
3575,3576000,24.9129,-119.5
3577,3578000,26.7793,-99.0
3579,3580000,22.27,-20.5
3581,3582000,23.85,-83.0
3583,3584000,25.2755,-39.0
3585,3586000,27.4682,-98.5
3587,3588000,23.1007,-70.0
3589,3590000,23.6067,-31.0
3591,3592000,23.0166,-71.0
3593,3594000,25.2497,-83.5
3595,3596000,21.5262,-48.5
3597,3598000,21.9924,-43.0
3599,3600000,24.5319,-53.5
3601,3602000,24.307,-71.0
3603,3604000,25.0233,-55.5
3605,3606000,24.7053,-34.0
3607,3608000,24.3564,-63.5
3609,3610000,24.3561,-47.0
3611,3612000,23.3989,-71.0
3613,3614000,24.044,-79.5
3615,3616000,25.3975,-73.5
3617,3618000,24.9058,-25.0
3619,3620000,21.4883,-78.0
3621,3622000,22.1344,-38.5
3623,3624000,16.976,-68.5
3625,3626000,26.2164,-43.5
3627,3628000,24.0169,-64.0
3629,3630000,25.3995,-77.5
3631,3632000,24.7433,-77.5
3633,3634000,23.7125,-79.0
3635,3636000,23.7629,-54.5
3637,3638000,23.275,-44.0
3639,3640000,20.3861,-59.5
3641,3642000,17.5696,-80.5
3643,3644000,24.7673,-52.5
3645,3646000,15.0692,-433.5
3647,3648000,25.0501,-41.5
3649,3650000,22.2726,-13.5
3651,3652000,25.174,-42.0
3653,3654000,22.6244,-76.5
3655,3656000,23.854,-58.5
3657,3658000,24.2981,-43.5
3659,3660000,25.7356,-41.0
3661,3662000,24.7358,-65.5
3663,3664000,25.3086,-25.0
3665,3666000,25.645,-75.5
3667,3668000,21.7204,-37.0
3669,3670000,23.0194,-115.5
3671,3672000,22.3642,-36.5
3673,3674000,24.0153,-91.0
3675,3676000,23.8977,-76.5
3677,3678000,22.3269,-58.5
3679,3680000,21.4092,-54.0
3681,3682000,24.1363,-38.5
3683,3684000,23.8082,-61.5
3685,3686000,24.4626,-28.0
3687,3688000,23.1636,-32.5
3689,3690000,25.7383,-49.5
3691,3692000,17.2066,-34.5
3693,3694000,24.8984,-37.5
3695,3696000,25.019,-34.5
3697,3698000,23.6961,-38.0
3699,3700000,23.7931,-33.0
3701,3702000,22.8473,-52.5
3703,3704000,22.1031,-51.5
3705,3706000,21.7219,-42.5
3707,3708000,26.095,-84.0
3709,3710000,21.3128,-22.0
3711,3712000,23.4401,-84.5
3713,3714000,15.4162,-23.0
3715,3716000,25.3283,-54.5
3717,3718000,24.5054,-70.5
3719,3720000,22.8033,-97.5
3721,3722000,26.4165,-46.5
3723,3724000,25.9324,-37.0
3725,3726000,24.834,-57.5
3727,3728000,23.5836,-69.5
3729,3730000,22.5488,-99.0
3731,3732000,19.8677,-30.5
3733,3734000,22.7318,-42.0
3735,3736000,23.5528,-83.0
3737,3738000,23.8618,-58.5
3739,3740000,24.4673,-34.0
3741,3742000,18.3409,-81.0
3743,3744000,22.1563,-16.5
3745,3746000,16.4391,-50.0
3747,3748000,23.867,-43.0
3749,3750000,23.7837,-55.5
3751,3752000,22.7614,-58.0
3753,3754000,13.8472,-422.0
3755,3756000,20.4096,-61.5
3757,3758000,24.0985,-37.0
3759,3760000,19.7573,-93.5
3761,3762000,24.9009,-25.5
3763,3764000,15.6166,-136.0
3765,3766000,21.7344,-36.5
3767,3768000,24.7732,-44.5
3769,3770000,22.105,-20.0
3771,3772000,23.0655,-97.0
3773,3774000,23.3418,-62.0
3775,3776000,23.8182,-56.0
3777,3778000,24.8371,-92.0
3779,3780000,23.0886,-80.0
3781,3782000,21.3757,-185.5
3783,3784000,20.9637,-125.0
3785,3786000,20.4479,-54.0
3787,3788000,23.7563,-19.5
3789,3790000,25.4819,-70.5
3791,3792000,24.2306,-54.5
3793,3794000,24.3812,-92.5
3795,3796000,25.3258,-53.5
3797,3798000,22.6055,-53.0
3799,3800000,23.7705,-112.5
3801,3802000,23.0065,-48.0
3803,3804000,25.249,-52.5
3805,3806000,25.1127,-37.5
3807,3808000,24.547,-22.0
3809,3810000,23.5062,-76.0
3811,3812000,23.631,-61.5
3813,3814000,24.2148,-77.0
3815,3816000,25.7225,-34.0
3817,3818000,24.8211,-43.0
3819,3820000,16.7422,-71.0
3821,3822000,23.8624,-31.0
3823,3824000,23.6981,-35.5
3825,3826000,25.114,-76.5
3827,3828000,25.7251,-34.5
3829,3830000,20.4197,-41.0
3831,3832000,25.3026,-67.5
3833,3834000,24.0617,-35.5
3835,3836000,25.3252,-90.0
3837,3838000,25.3366,-69.0
3839,3840000,22.9056,-39.0
3841,3842000,20.1742,-90.5
3843,3844000,25.2382,-80.0
3845,3846000,24.5602,-95.0
3847,3848000,24.0529,-81.0
3849,3850000,23.2209,-83.5
3851,3852000,10.2442,-138.0
3853,3854000,23.2371,-72.0
3855,3856000,24.312,-31.0
3857,3858000,20.466,-63.0
3859,3860000,24.4959,-57.0
3861,3862000,23.2209,-5.5
3863,3864000,23.9298,-19.0
3865,3866000,23.4229,-67.5
3867,3868000,23.7274,-96.0
3869,3870000,22.7508,-52.0
3871,3872000,19.5141,-76.0
3873,3874000,23.6163,-28.5
3875,3876000,23.5695,-68.0
3877,3878000,26.0087,-11.0
3879,3880000,25.7792,-77.5
3881,3882000,20.9369,-43.5
3883,3884000,23.6648,-79.0
3885,3886000,24.1338,-38.5
3887,3888000,23.2908,-30.0
3889,3890000,25.0516,-89.5
3891,3892000,19.6476,-181.0
3893,3894000,21.0604,-72.5
3895,3896000,16.6971,-99.5
3897,3898000,23.3789,-30.0
3899,3900000,25.0198,-46.0
3901,3902000,24.5686,-61.0
3903,3904000,23.8786,-45.0
3905,3906000,23.8889,-75.5
3907,3908000,22.4508,-50.5
3909,3910000,23.4361,-13.5
3911,3912000,21.1987,-56.5
3913,3914000,24.3111,-75.5
3915,3916000,25.2958,-86.5
3917,3918000,24.2662,-51.0
3919,3920000,23.2435,-74.5
3921,3922000,24.6417,-53.5
3923,3924000,23.4859,-108.0
3925,3926000,20.4477,-22.5
3927,3928000,23.697,-24.5
3929,3930000,22.9408,-104.5
3931,3932000,22.9524,-85.0
3933,3934000,15.0465,-64.0
3935,3936000,21.6796,-27.0
3937,3938000,20.9709,-21.5
3939,3940000,24.0215,-36.5
3941,3942000,23.3638,-69.0
3943,3944000,22.2013,-27.0
3945,3946000,17.1231,-135.5
3947,3948000,18.9959,-347.5
3949,3950000,18.57,-51.5
3951,3952000,10.9286,-57.0
3953,3954000,23.8706,-57.0
3955,3956000,24.9982,-56.0
3957,3958000,24.573,-43.5
3959,3960000,25.5738,-51.5
3961,3962000,21.4856,-42.5
3963,3964000,23.1911,-12.0
3965,3966000,23.8363,-41.5
3967,3968000,16.0347,-261.5
3969,3970000,22.3771,-56.0
3971,3972000,23.6102,-86.5
3973,3974000,22.4634,-55.0
3975,3976000,21.1909,-11.5
3977,3978000,23.7849,-18.0
3979,3980000,24.27,-67.5
3981,3982000,21.6635,-66.0
3983,3984000,24.5477,-73.5
3985,3986000,22.5173,-5.0
3987,3988000,25.7251,-55.0
3989,3990000,24.5534,-57.5
3991,3992000,21.3507,-57.5
3993,3994000,25.2639,-60.0
3995,3996000,15.3854,-174.5
3997,3998000,22.4497,-82.0
3999,4000000,19.8474,-53.0
4001,4002000,24.2581,-43.0
4003,4004000,23.4594,-34.5
4005,4006000,23.5098,-12.5
4007,4008000,24.1247,-80.0
4009,4010000,18.5917,-66.5
4011,4012000,14.8826,-247.0
4013,4014000,24.8861,-75.5
4015,4016000,21.5543,-44.0
4017,4018000,22.0854,-87.0
4019,4020000,18.3435,-276.0
4021,4022000,21.9163,-102.0
4023,4024000,22.8091,-48.0
4025,4026000,22.0438,-103.5
4027,4028000,24.122,-55.0
4029,4030000,25.4834,-48.5
4031,4032000,23.0595,-48.5
4033,4034000,23.202,-7.0
4035,4036000,23.668,-72.5
4037,4038000,21.6415,-43.0
4039,4040000,22.2675,-27.0
4041,4042000,24.7504,-13.5
4043,4044000,22.8665,-84.0
4045,4046000,11.9503,-118.5
4047,4048000,17.4661,-306.5
4049,4050000,23.6768,-81.5
4051,4052000,23.7443,-60.0
4053,4054000,13.1746,-37.5
4055,4056000,16.3507,-45.0
4057,4058000,15.6352,-64.5
4059,4060000,23.2552,-31.0
4061,4062000,22.4345,-62.0
4063,4064000,19.749,-33.0
4065,4066000,25.2885,-84.5
4067,4068000,23.711,-72.5
4069,4070000,20.2031,-68.5
4071,4072000,23.4231,-84.5
4073,4074000,23.866,-66.5
4075,4076000,15.9174,-139.5
4077,4078000,23.7,-30.5
4079,4080000,13.1403,-46.5
4081,4082000,25.1663,-67.5
4083,4084000,20.8022,-109.0
4085,4086000,26.2395,-76.0
4087,4088000,13.9919,-75.0
4089,4090000,23.3789,-47.5
4091,4092000,21.6388,-84.0
4093,4094000,18.3987,-129.0
4095,4096000,25.4422,-15.0
4097,4098000,18.2949,-80.0
4099,4100000,23.1837,-24.0
4101,4102000,13.3559,-23.5
4103,4104000,16.8377,-30.0
4105,4106000,17.6118,-165.0
4107,4108000,22.8079,-41.0
4109,4110000,23.0053,-27.5
4111,4112000,18.4732,-19.0
4113,4114000,24.977,-40.0
4115,4116000,14.8011,-45.0
4117,4118000,23.8182,-29.0
4119,4120000,23.0156,-63.0
4121,4122000,23.5492,-57.5
4123,4124000,24.663,-38.0
4125,4126000,23.7397,-77.0
4127,4128000,19.0071,-80.5
4129,4130000,24.3492,-59.0
4131,4132000,21.6131,-35.0
4133,4134000,18.9459,-106.0
4135,4136000,15.7419,-67.5
4137,4138000,16.0764,-26.5
4139,4140000,23.6443,-70.0
4141,4142000,13.489,-39.0
4143,4144000,23.8299,-30.0
4145,4146000,21.5021,-103.0
4147,4148000,24.1338,-110.0
4149,4150000,25.1469,-35.5
4151,4152000,11.2715,-70.5
4153,4154000,21.8013,-49.0
4155,4156000,22.5789,-25.5
4157,4158000,19.4793,-219.5
4159,4160000,25.4677,-73.0
4161,4162000,24.9581,-31.5
4163,4164000,23.3938,-55.5
4165,4166000,23.0385,-131.0
4167,4168000,24.0407,-60.0
4169,4170000,18.9812,-78.5
4171,4172000,26.5374,-56.5
4173,4174000,24.3967,-74.5
4175,4176000,15.3944,-41.5
4177,4178000,22.219,-75.0
4179,4180000,23.9178,-60.5
4181,4182000,25.7336,-21.5
4183,4184000,23.1014,-36.5
4185,4186000,19.6817,-58.0
4187,4188000,23.8988,-72.5
4189,4190000,21.2659,-47.5
4191,4192000,18.1708,-26.5
4193,4194000,22.8056,-89.5
4195,4196000,12.6089,-366.5
4197,4198000,23.2175,-34.5
4199,4200000,24.3281,-50.0
4201,4202000,19.8691,-49.5
4203,4204000,22.1166,-59.5
4205,4206000,3.8621,-350.0
4207,4208000,23.1344,-99.5
4209,4210000,23.4974,-89.5
4211,4212000,13.9949,-170.0
4213,4214000,16.7558,-110.5
4215,4216000,15.0691,-79.0
4217,4218000,24.3366,-73.5
4219,4220000,18.8206,-81.5
4221,4222000,23.6063,-71.5
4223,4224000,18.3952,-42.0
4225,4226000,5.7375,-64.5
4227,4228000,14.7562,-395.5
4229,4230000,13.5161,-306.5
4231,4232000,23.3375,-96.0
4233,4234000,12.6591,-95.5
4235,4236000,23.953,-61.0
4237,4238000,22.1408,-9.0
4239,4240000,16.5027,-93.5
4241,4242000,22.6504,-63.0
4243,4244000,24.2453,-85.0
4245,4246000,11.665,-527.5
4247,4248000,24.9467,-52.0
4249,4250000,26.2986,-66.5
4251,4252000,10.6148,-107.0
4253,4254000,21.8342,-98.0
4255,4256000,18.8236,-67.0
4257,4258000,17.1147,-29.5
4259,4260000,23.0745,-83.5
4261,4262000,23.6949,-47.5
4263,4264000,25.3371,-60.0
4265,4266000,23.4907,-105.0
4267,4268000,18.7315,-71.5
4269,4270000,23.276,-19.5
4271,4272000,21.9665,-65.5
4273,4274000,23.6622,-35.0
4275,4276000,17.0166,-54.5
4277,4278000,22.652,-36.0
4279,4280000,25.3124,-38.5
4281,4282000,24.0656,-74.0
4283,4284000,12.5137,-370.5
4285,4286000,20.6343,-125.0
4287,4288000,16.7869,-70.0
4289,4290000,19.088,-49.5
4291,4292000,25.0341,-4.5
4293,4294000,18.9265,-63.5
4295,4296000,24.1272,-62.0
4297,4298000,7.5991,-364.0
4299,4300000,13.6593,-282.0
4301,4302000,21.6859,-68.0
4303,4304000,24.1223,-113.5
4305,4306000,20.0778,-124.5
4307,4308000,18.4004,-52.0
4309,4310000,24.3205,-58.0
4311,4312000,16.9844,-115.5
4313,4314000,22.6707,-63.5
4315,4316000,15.0461,-13.0
4317,4318000,20.4992,-67.5
4319,4320000,13.7148,-45.5
4321,4322000,14.5175,-36.0
4323,4324000,19.1189,-70.0
4325,4326000,19.0026,-75.0
4327,4328000,23.4103,-133.5
4329,4330000,22.6678,-67.0
4331,4332000,12.3316,-50.0
4333,4334000,23.959,-94.5
4335,4336000,18.8007,-96.0
4337,4338000,25.5749,-63.0
4339,4340000,16.5816,-375.5
4341,4342000,20.8028,-77.0
4343,4344000,10.3879,-127.0
4345,4346000,25.2954,-65.5
4347,4348000,23.6435,-60.0
4349,4350000,24.7504,-59.0
4351,4352000,12.1494,-474.0
4353,4354000,20.4405,-35.5
4355,4356000,19.7931,-67.0
4357,4358000,18.3475,-103.5
4359,4360000,20.3367,-62.5
4361,4362000,24.9151,-41.5
4363,4364000,19.2509,-101.5
4365,4366000,16.6616,-39.5
4367,4368000,22.0903,-57.5
4369,4370000,23.4499,-70.5
4371,4372000,23.3124,-57.0
4373,4374000,12.8126,-329.0
4375,4376000,19.2525,-191.5
4377,4378000,26.1458,-63.0
4379,4380000,19.6328,-87.5
4381,4382000,21.4186,-27.0
4383,4384000,24.2032,-75.5
4385,4386000,24.8985,-98.0
4387,4388000,23.8785,-54.5
4389,4390000,14.9027,-282.0
4391,4392000,16.8804,-27.5
4393,4394000,24.5244,-63.0
4395,4396000,23.2218,-70.5
4397,4398000,23.9178,-91.5
4399,4400000,23.9191,-75.5
4401,4402000,23.6557,-80.5
4403,4404000,23.8379,-20.5
4405,4406000,23.5127,-129.0
4407,4408000,23.9368,-49.5
4409,4410000,18.0851,-58.5
4411,4412000,18.4124,-77.0
4413,4414000,23.5198,-90.0
4415,4416000,24.3992,-61.0
4417,4418000,13.6128,-73.0
4419,4420000,24.0484,-77.0
4421,4422000,19.7305,-172.5
4423,4424000,24.6717,-75.0
4425,4426000,21.0811,-35.5
4427,4428000,18.7784,-85.0
4429,4430000,24.5869,-31.5
4431,4432000,24.6088,-87.5
4433,4434000,23.3621,-53.0
4435,4436000,17.255,-77.0
4437,4438000,20.5899,-73.0
4439,4440000,12.2711,-33.5
4441,4442000,24.4374,-136.5
4443,4444000,11.53,-452.0
4445,4446000,23.6402,-61.0
4447,4448000,22.9609,-87.5
4449,4450000,16.1215,-206.5
4451,4452000,22.407,-51.0
4453,4454000,17.0927,-162.0
4455,4456000,20.4848,-90.5
4457,4458000,18.5923,-117.5
4459,4460000,23.106,-122.0
4461,4462000,18.3703,-212.0
4463,4464000,20.3813,-80.0
4465,4466000,22.5851,-67.5
4467,4468000,21.8406,-69.0
4469,4470000,20.8727,-61.0
4471,4472000,24.1559,-83.0
4473,4474000,12.4402,-278.5
4475,4476000,23.5988,-90.0
4477,4478000,16.8171,-71.0
4479,4480000,24.8956,-83.0
4481,4482000,24.735,-47.5
4483,4484000,13.0922,-178.5
4485,4486000,19.795,-65.0
4487,4488000,22.6076,-120.5
4489,4490000,22.9152,-29.5
4491,4492000,25.5199,-63.5
4493,4494000,14.8996,-218.0
4495,4496000,10.6287,-210.5
4497,4498000,20.9623,-42.5
4499,4500000,22.0202,-72.0
4501,4502000,22.6858,-51.5
4503,4504000,25.7092,-31.5
4505,4506000,23.1677,-96.5
4507,4508000,6.2736,-220.0
4509,4510000,22.9702,-14.5
4511,4512000,15.34,-35.0
4513,4514000,24.3585,-23.0
4515,4516000,14.1486,-37.0
4517,4518000,19.8888,-58.5
4519,4520000,24.6603,-75.0
4521,4522000,20.384,-153.5
4523,4524000,22.8588,-157.0
4525,4526000,24.1788,-42.5
4527,4528000,24.9465,-85.0
4529,4530000,20.6591,-49.0
4531,4532000,20.6965,-54.5
4533,4534000,22.963,-88.5
4535,4536000,22.4192,-41.0
4537,4538000,23.5726,-97.0
4539,4540000,23.5159,-53.0
4541,4542000,23.7667,-86.5
4543,4544000,20.9902,-38.0
4545,4546000,24.6595,-20.0
4547,4548000,21.1805,-180.0
4549,4550000,22.8445,-54.5
4551,4552000,17.1677,-99.5
4553,4554000,24.2129,-51.0
4555,4556000,21.4504,-31.0
4557,4558000,19.524,-36.5
4559,4560000,23.7582,-85.5
4561,4562000,21.3228,-42.5
4563,4564000,20.6581,-52.0
4565,4566000,23.4112,-52.0
4567,4568000,20.7701,-85.0
4569,4570000,23.9625,-58.5
4571,4572000,24.4279,-55.0
4573,4574000,16.7942,-56.5
4575,4576000,23.3398,-43.5
4577,4578000,22.2984,-15.5
4579,4580000,22.5953,-25.5
4581,4582000,17.9284,-102.0
4583,4584000,20.4618,-113.0
4585,4586000,24.7984,-40.0
4587,4588000,26.2487,-38.5
4589,4590000,17.5208,-188.5
4591,4592000,23.5234,-108.0
4593,4594000,13.1759,-486.0
4595,4596000,17.4411,-357.0
4597,4598000,21.2162,-111.5
4599,4600000,21.3251,-87.0
4601,4602000,20.627,-92.0
4603,4604000,12.8345,-161.5
4605,4606000,23.9496,-77.0
4607,4608000,24.8217,-68.0
4609,4610000,23.4262,-51.0
4611,4612000,19.4301,-38.5
4613,4614000,23.1875,-24.0
4615,4616000,23.5753,-19.0
4617,4618000,16.4673,-347.0
4619,4620000,25.7489,-98.5
4621,4622000,13.2968,-53.0
4623,4624000,23.8468,-101.0
4625,4626000,22.6437,-70.0
4627,4628000,13.2506,-63.5
4629,4630000,24.7384,-42.5
4631,4632000,24.0832,-74.0
4633,4634000,13.9305,-71.5
4635,4636000,23.4865,-70.0
4637,4638000,23.6226,-106.5
4639,4640000,24.93,-33.5
4641,4642000,23.5,-59.0
4643,4644000,24.955,-108.0
4645,4646000,16.7442,0.0
4647,4648000,23.2661,-68.0
4649,4650000,16.4158,-35.5
4651,4652000,23.8642,-43.5
4653,4654000,23.347,-37.0
4655,4656000,10.6674,-446.0
4657,4658000,23.7386,-98.0
4659,4660000,26.0184,-55.0
4661,4662000,20.9635,-55.0
4663,4664000,20.3213,-80.5
4665,4666000,24.5672,-122.0
4667,4668000,23.2209,-123.0
4669,4670000,23.7321,-42.5
4671,4672000,26.07,-94.5
4673,4674000,16.5002,-51.0
4675,4676000,22.6602,-68.0
4677,4678000,23.6953,-36.5
4679,4680000,23.7165,-58.0
4681,4682000,13.691,-133.5
4683,4684000,22.6789,-68.0
4685,4686000,22.3817,-23.0
4687,4688000,25.7123,-42.0
4689,4690000,18.071,-62.0
4691,4692000,21.9976,-85.5
4693,4694000,14.7847,-43.0
4695,4696000,23.0702,-24.0
4697,4698000,14.5771,-430.5
4699,4700000,11.1242,-488.0
4701,4702000,23.1044,-33.5
4703,4704000,23.469,-76.0
4705,4706000,25.9269,-57.5
4707,4708000,11.692,-7.0
4709,4710000,22.2883,-83.5
4711,4712000,25.0426,-27.0
4713,4714000,23.4403,-47.5
4715,4716000,23.3991,-69.5
4717,4718000,16.0652,-18.0
4719,4720000,26.0584,-35.0
4721,4722000,23.2127,-69.0
4723,4724000,23.08,-150.0
4725,4726000,23.5011,-91.5
4727,4728000,24.4923,-52.0
4729,4730000,23.8253,-30.0
4731,4732000,24.9291,-59.5
4733,4734000,23.8032,-105.0
4735,4736000,25.1167,-21.0
4737,4738000,22.3769,-45.5
4739,4740000,24.3394,-69.5
4741,4742000,23.9348,-77.5
4743,4744000,25.7977,-46.0
4745,4746000,23.9045,-66.0
4747,4748000,16.9355,-95.0
4749,4750000,23.85,-69.0
4751,4752000,20.6219,-108.5
4753,4754000,22.9373,-109.5
4755,4756000,24.7557,-62.0
4757,4758000,24.4198,-36.5
4759,4760000,20.4464,-67.5
4761,4762000,17.1344,-76.5
4763,4764000,24.4181,-37.5
4765,4766000,21.6851,-62.0
4767,4768000,23.6904,-17.0
4769,4770000,23.6509,-66.5
4771,4772000,23.303,-23.5
4773,4774000,22.3588,-71.5
4775,4776000,21.7528,-97.0
4777,4778000,24.1649,-4.5
4779,4780000,21.8782,-28.0
4781,4782000,23.0311,-130.0
4783,4784000,20.0489,-18.5
4785,4786000,24.2236,-133.0
4787,4788000,25.2174,-20.5
4789,4790000,21.7936,-103.5
4791,4792000,24.9741,-62.0
4793,4794000,23.4857,-40.5
4795,4796000,19.1306,-109.5
4797,4798000,20.5883,-34.0
4799,4800000,24.9778,-33.5
4801,4802000,24.5834,-73.5
4803,4804000,22.6447,-79.0
4805,4806000,23.3852,-90.5
4807,4808000,27.5697,-43.5
4809,4810000,24.1724,-119.0
4811,4812000,21.7899,-46.0
4813,4814000,21.8538,-78.0
4815,4816000,19.8824,-6.5
4817,4818000,21.9273,-52.0
4819,4820000,23.1228,-78.0
4821,4822000,21.5058,-83.5
4823,4824000,14.4782,-60.5
4825,4826000,23.9535,-42.0
4827,4828000,21.2186,-63.0
4829,4830000,17.1906,-60.5
4831,4832000,21.1563,-75.5
4833,4834000,23.9464,-77.0
4835,4836000,22.7184,-98.0
4837,4838000,23.6279,-46.0
4839,4840000,23.2376,-32.0
4841,4842000,24.6595,-50.5
4843,4844000,21.1143,-75.0
4845,4846000,20.9757,-12.0
4847,4848000,21.1308,-61.0
4849,4850000,12.9054,-142.5
4851,4852000,24.6127,-75.0
4853,4854000,25.8775,-92.0
4855,4856000,20.9978,-63.0
4857,4858000,22.7222,-52.5
4859,4860000,22.6687,-78.5
4861,4862000,21.6773,-40.0
4863,4864000,25.6164,-17.0
4865,4866000,23.391,-109.5
4867,4868000,24.5054,-132.0
4869,4870000,21.0979,-67.5
4871,4872000,23.1733,-36.5
4873,4874000,12.4154,-442.5
4875,4876000,26.3899,-71.0
4877,4878000,22.0491,-62.5
4879,4880000,21.9212,-17.0
4881,4882000,23.57,-48.5
4883,4884000,24.5017,-57.0
4885,4886000,23.1013,-40.5
4887,4888000,25.3488,-39.5
4889,4890000,23.6254,-72.5
4891,4892000,19.4603,-126.0
4893,4894000,24.7583,-15.0
4895,4896000,20.6367,-46.0
4897,4898000,24.672,-61.5
4899,4900000,25.528,-17.0
4901,4902000,25.6629,-27.5
4903,4904000,23.2881,-81.0
4905,4906000,20.2382,-122.5
4907,4908000,24.9893,-107.5
4909,4910000,19.8117,-55.0
4911,4912000,16.1056,-134.0
4913,4914000,21.162,-41.5
4915,4916000,25.5689,-40.0
4917,4918000,21.9981,-16.5
4919,4920000,26.385,-105.5
4921,4922000,23.6273,-28.0
4923,4924000,23.6638,-71.5
4925,4926000,25.2838,-28.5
4927,4928000,16.2438,-296.0
4929,4930000,24.7056,-76.0
4931,4932000,23.9492,-69.0
4933,4934000,24.8427,-90.5
4935,4936000,25.7076,-60.0
4937,4938000,25.6448,-79.0
4939,4940000,24.8448,-58.5
4941,4942000,23.4474,-81.0
4943,4944000,22.5105,-81.0
4945,4946000,19.2448,-21.0
4947,4948000,23.1059,-53.0
4949,4950000,22.2704,-64.0
4951,4952000,22.5263,-104.0
4953,4954000,22.353,-78.5
4955,4956000,24.4857,-60.0
4957,4958000,24.2201,-45.0
4959,4960000,14.0539,-168.5
4961,4962000,23.1046,-22.5
4963,4964000,25.6811,-90.5
4965,4966000,23.5504,-25.5
4967,4968000,25.4564,-105.5
4969,4970000,26.2546,-41.5
4971,4972000,24.5559,-59.0
4973,4974000,26.7072,-70.5
4975,4976000,23.6014,-45.0
4977,4978000,23.5369,-71.0
4979,4980000,20.0692,-71.0
4981,4982000,23.0911,-27.5
4983,4984000,20.2293,-43.0
4985,4986000,21.2197,-35.5
4987,4988000,23.2031,-32.0
4989,4990000,22.3984,-57.0
4991,4992000,21.1312,-28.0
4993,4994000,24.8308,-54.0
4995,4996000,24.4063,-64.0
4997,4998000,24.6759,-33.0
4999,5000000,20.012,-24.5
5001,5002000,19.5188,-38.0
5003,5004000,15.9018,-30.5
5005,5006000,20.9728,-90.0
5007,5008000,24.1346,-92.0
5009,5010000,23.5483,-57.5
5011,5012000,24.105,-102.0
5013,5014000,23.7821,-87.0
5015,5016000,23.8103,-72.5
5017,5018000,22.4981,-66.5
5019,5020000,21.9391,-49.5
5021,5022000,22.9227,-68.5
5023,5024000,24.2084,-45.5
5025,5026000,24.524,-39.0
5027,5028000,25.4112,-54.0
5029,5030000,25.8727,-68.5
5031,5032000,22.5155,-83.5
5033,5034000,15.1406,-91.5
5035,5036000,23.9894,-55.0
5037,5038000,21.2462,-119.0
5039,5040000,24.8178,-75.5
5041,5042000,25.505,-118.0
5043,5044000,25.7684,-58.5
5045,5046000,23.4525,-97.0
5047,5048000,12.1968,-41.5
5049,5050000,12.8163,-26.5
5051,5052000,14.1291,-41.0
5053,5054000,24.272,-26.0
5055,5056000,6.418,-21.0
5057,5058000,24.2067,-80.0
5059,5060000,21.3536,-84.5
5061,5062000,12.4853,-47.5
5063,5064000,26.5634,-38.5
5065,5066000,24.7098,-68.5
5067,5068000,23.5644,-53.5
5069,5070000,14.9276,-36.0
5071,5072000,24.606,-104.0
5073,5074000,12.1026,-230.0
5075,5076000,24.7548,0.0
5077,5078000,16.6505,-40.5
5079,5080000,14.5792,-186.0
5081,5082000,24.6799,-75.5
