episode,timestep,reward,cost
397,398000,10.8811,-42.0
399,400000,14.6976,-93.0
401,402000,10.0513,-43.0
403,404000,16.2264,-78.5
405,406000,14.745,-28.5
407,408000,14.286,-47.5
409,410000,18.2888,-66.5
411,412000,16.9008,-53.0
413,414000,10.7478,-22.0
415,416000,15.6846,-227.5
417,418000,9.6316,-48.5
419,420000,17.6341,-34.0
421,422000,19.9339,-35.5
423,424000,19.3937,-112.0
425,426000,10.1141,-111.5
427,428000,16.5066,-142.0
429,430000,19.4886,-64.0
431,432000,19.8446,-82.5
433,434000,13.3669,-72.0
435,436000,14.0328,-134.5
437,438000,14.5817,-67.0
439,440000,19.2179,-92.5
441,442000,17.1953,-134.5
443,444000,10.0511,-85.5
445,446000,17.4918,-96.5
447,448000,18.1764,-55.0
449,450000,16.8409,-125.5
451,452000,13.5658,-79.0
453,454000,19.0919,-27.0
455,456000,15.5535,-104.5
457,458000,18.7768,-78.5
459,460000,13.5204,-88.5
461,462000,17.0906,-124.0
463,464000,19.8982,-50.5
465,466000,15.7438,-117.5
467,468000,17.963,-72.5
469,470000,21.8038,-20.5
471,472000,18.072,-53.5
473,474000,20.4348,-99.0
475,476000,17.3537,-71.5
477,478000,14.6939,-61.0
479,480000,18.9441,-47.5
481,482000,9.3104,-335.0
483,484000,17.2445,-88.0
485,486000,13.4696,-29.5
487,488000,13.6738,-74.5
489,490000,15.7467,-61.5
491,492000,20.7259,-31.0
493,494000,16.4756,-88.5
495,496000,18.6705,-105.0
497,498000,18.7978,-54.5
499,500000,15.6387,-96.5
501,502000,15.6082,-52.0
503,504000,17.7413,-46.0
505,506000,17.4035,-82.0
507,508000,12.3014,-101.5
509,510000,20.5109,-98.0
511,512000,16.9025,-72.5
513,514000,18.517,-43.0
515,516000,16.8335,-37.0
517,518000,18.5567,-97.0
519,520000,20.001,-114.0
521,522000,16.4493,-151.5
523,524000,16.0507,-60.5
525,526000,18.6092,-87.5
527,528000,19.097,-62.0
529,530000,20.0386,-110.0
531,532000,18.241,-44.5
533,534000,18.9896,-97.5
535,536000,22.4195,-47.0
537,538000,22.377,-128.0
539,540000,14.3597,-57.5
541,542000,15.2187,-81.0
543,544000,13.1909,-47.5
545,546000,20.6818,-64.5
547,548000,19.9319,-111.5
549,550000,19.6638,-24.5
551,552000,19.5861,-54.0
553,554000,23.8324,-52.5
555,556000,19.8374,-35.0
557,558000,11.8634,-38.5
559,560000,15.1955,-182.0
561,562000,19.446,-109.5
563,564000,19.1598,-74.0
565,566000,19.8439,-76.5
567,568000,16.2858,-108.5
569,570000,15.9214,-4.5
571,572000,18.5956,-7.5
573,574000,19.3419,-113.0
575,576000,18.6258,-50.0
577,578000,16.0083,-49.0
579,580000,17.3968,-101.5
581,582000,12.5525,-130.0
583,584000,9.0867,-315.0
585,586000,17.7784,-77.0
587,588000,21.046,-78.0
589,590000,20.4566,-55.0
591,592000,18.8877,-56.5
593,594000,20.0726,-54.0
595,596000,22.7889,-81.0
597,598000,18.8184,-58.0
599,600000,21.0028,-67.0
601,602000,19.9922,-57.5
603,604000,16.7183,-29.0
605,606000,17.4244,-75.5
607,608000,19.1126,-104.5
609,610000,19.102,-67.0
611,612000,11.4024,-95.5
613,614000,17.6987,-56.5
615,616000,19.0084,-120.5
617,618000,18.4118,-109.0
619,620000,19.8242,-82.5
621,622000,14.7759,-69.5
623,624000,20.2722,-67.5
625,626000,17.8626,-119.0
627,628000,15.5916,-115.0
629,630000,13.8611,-92.0
631,632000,11.6494,-97.0
633,634000,19.5174,-67.0
635,636000,17.508,-66.5
637,638000,18.255,-99.5
639,640000,19.1917,-40.5
641,642000,18.6764,-43.5
643,644000,17.9381,-79.5
645,646000,17.2923,-74.0
647,648000,22.197,-55.0
649,650000,15.7447,-74.5
651,652000,15.7311,-53.0
653,654000,18.3768,-65.5
655,656000,15.8345,-77.0
657,658000,18.2463,-106.0
659,660000,9.1414,-81.0
661,662000,19.7071,-107.0
663,664000,16.4134,-97.0
665,666000,15.943,-31.0
667,668000,21.7707,-83.0
669,670000,18.9417,-71.0
671,672000,18.8047,-66.5
673,674000,21.0615,-51.0
675,676000,20.0288,-91.0
677,678000,18.0814,-51.5
679,680000,17.1798,-50.0
681,682000,18.933,-33.0
683,684000,20.0949,-47.5
685,686000,20.4203,-48.5
687,688000,19.9727,-58.5
689,690000,17.8968,-59.0
691,692000,17.3732,-81.5
693,694000,22.0245,-38.5
695,696000,18.8873,-57.5
697,698000,12.2519,-258.0
699,700000,19.8716,-48.0
701,702000,20.5421,-17.5
703,704000,19.1873,-67.0
705,706000,20.3478,-34.5
707,708000,20.7366,-122.0
709,710000,20.2705,-49.0
711,712000,20.5096,-120.5
713,714000,19.8314,-81.5
715,716000,18.7623,-87.5
717,718000,19.7872,-77.5
719,720000,20.9029,-117.0
721,722000,17.8972,-59.5
723,724000,20.1284,-33.0
725,726000,19.6471,-85.5
727,728000,21.381,-104.0
729,730000,18.7934,-159.5
731,732000,21.8166,-14.5
733,734000,11.9274,-215.5
735,736000,16.2478,-23.0
737,738000,20.6336,-50.5
739,740000,21.5142,-77.5
741,742000,21.0309,-39.0
743,744000,18.9006,-68.0
745,746000,19.0766,-60.0
747,748000,14.6062,-3.0
749,750000,20.3251,-61.5
751,752000,20.7399,-45.0
753,754000,18.2485,-36.0
755,756000,19.5043,-76.0
757,758000,21.4614,-35.5
759,760000,19.533,-110.0
761,762000,18.3688,-108.5
763,764000,21.2371,-30.0
765,766000,20.0736,-70.5
767,768000,18.464,-66.5
769,770000,19.4919,-63.5
771,772000,16.7539,-123.5
773,774000,20.5351,-23.5
775,776000,21.5608,-64.5
777,778000,19.4042,-93.0
779,780000,22.1505,-67.5
781,782000,20.7272,-54.5
783,784000,19.9471,-23.5
785,786000,20.3384,-74.5
787,788000,20.137,-19.5
789,790000,19.4697,-32.0
791,792000,20.9242,-137.5
793,794000,14.5765,-91.5
795,796000,19.8927,-99.0
797,798000,23.9184,-53.0
799,800000,22.8179,-34.5
801,802000,16.7901,-45.0
803,804000,19.8783,-61.0
805,806000,20.5926,-43.0
807,808000,18.8647,-93.5
809,810000,21.8043,-49.5
811,812000,21.7245,-85.0
813,814000,20.1062,-83.0
815,816000,20.3433,-113.5
817,818000,20.4368,-44.5
819,820000,23.3418,-69.0
821,822000,14.4792,-162.0
823,824000,14.5119,-102.5
825,826000,20.0346,-66.5
827,828000,19.991,-61.5
829,830000,19.6392,-81.0
831,832000,22.0832,-57.5
833,834000,15.6866,-25.5
835,836000,16.5029,-30.0
837,838000,21.6371,-24.5
839,840000,21.1988,-23.0
841,842000,17.8589,-54.0
843,844000,16.8839,-77.5
845,846000,17.3382,-66.5
847,848000,21.5879,-31.0
849,850000,20.3238,-76.5
851,852000,19.998,-104.5
853,854000,19.6578,-66.5
855,856000,22.1828,-57.5
857,858000,18.807,-31.5
859,860000,13.9276,-73.5
861,862000,20.5424,-103.5
863,864000,17.9523,-52.5
865,866000,17.2921,-66.0
867,868000,20.5978,-43.0
869,870000,18.7661,-78.0
871,872000,17.9789,-75.0
873,874000,18.9215,-83.0
875,876000,20.4601,-28.0
877,878000,16.7391,-107.0
879,880000,16.7331,-42.0
881,882000,17.526,-137.0
883,884000,19.3999,-69.0
885,886000,19.4998,-87.5
887,888000,22.4945,-73.0
889,890000,22.2957,-29.0
891,892000,14.8141,-41.5
893,894000,18.3673,-111.5
895,896000,14.5428,-98.0
897,898000,21.1841,-25.0
899,900000,17.1343,-154.0
901,902000,19.8383,-69.5
903,904000,15.8801,-65.5
