episode,timestep,reward,cost
4887,4888000,8.0589,-17.5
4889,4890000,4.5301,-123.5
4891,4892000,2.0764,-6.5
4893,4894000,7.0051,-13.5
4895,4896000,4.5105,-5.5
4897,4898000,2.5805,-87.0
4899,4900000,5.0961,-24.0
4901,4902000,7.7805,-18.0
4903,4904000,3.3432,-79.5
4905,4906000,4.9937,-127.0
4907,4908000,6.858,-96.5
4909,4910000,2.1612,0.0
4911,4912000,7.1292,-152.5
4913,4914000,9.0374,-36.0
4915,4916000,2.1238,-10.5
4917,4918000,9.8308,-46.0
4919,4920000,3.6287,-7.5
4921,4922000,6.8219,-179.5
4923,4924000,5.0091,-36.0
4925,4926000,1.5452,-30.5
4927,4928000,3.3893,-52.0
4929,4930000,4.9994,-63.5
4931,4932000,1.6343,-229.0
4933,4934000,4.0845,-52.0
4935,4936000,8.2285,-140.0
4937,4938000,6.0014,-134.5
4939,4940000,4.7596,-39.5
4941,4942000,4.8101,-111.0
4943,4944000,5.8102,-16.5
4945,4946000,5.8017,-48.5
4947,4948000,3.4775,-237.5
4949,4950000,2.1564,-82.5
4951,4952000,5.4457,-27.0
4953,4954000,2.6947,-161.0
4955,4956000,6.9347,-59.5
4957,4958000,5.9518,0.0
4959,4960000,7.087,-66.0
4961,4962000,0.6541,0.0
4963,4964000,3.5461,-49.0
4965,4966000,0.7062,-80.5
4967,4968000,0.4965,-24.5
4969,4970000,4.0972,-15.5
4971,4972000,3.6233,0.0
4973,4974000,4.6856,-198.5
4975,4976000,6.1678,-113.0
4977,4978000,5.3012,0.0
4979,4980000,4.1643,-20.5
4981,4982000,4.8361,0.0
4983,4984000,3.7914,-58.5
4985,4986000,-0.7629,-24.5
4987,4988000,3.0082,-40.0
4989,4990000,5.5625,-57.5
4991,4992000,2.5695,-3.5
4993,4994000,11.1675,-67.5
4995,4996000,1.7311,-140.0
4997,4998000,3.8237,-14.5
4999,5000000,1.3206,-213.0
5001,5002000,4.4052,-45.5
5003,5004000,5.8458,-15.0
5005,5006000,1.0565,-318.5
5007,5008000,4.5088,-12.0
5009,5010000,1.8679,-58.5
5011,5012000,4.9175,-40.5
5013,5014000,2.0361,-53.0
5015,5016000,4.3106,-60.5
5017,5018000,2.0615,-63.0
5019,5020000,4.8357,-82.5
5021,5022000,5.1911,-71.5
5023,5024000,6.2231,0.0
5025,5026000,7.5695,-30.0
5027,5028000,5.0884,-6.0
5029,5030000,4.0801,-27.0
5031,5032000,5.6482,-51.0
5033,5034000,4.1149,-216.0
5035,5036000,7.6304,-42.0
5037,5038000,0.295,-158.0
5039,5040000,10.3274,-56.0
5041,5042000,1.4383,-9.0
5043,5044000,2.742,0.0
5045,5046000,1.4662,-24.0
5047,5048000,1.6254,-24.5
5049,5050000,2.5196,-60.5
5051,5052000,2.8567,-37.0
5053,5054000,3.9386,0.0
5055,5056000,-0.2202,-111.0
5057,5058000,3.6481,-46.5
5059,5060000,7.8476,-64.0
5061,5062000,6.216,-2.5
5063,5064000,6.0813,-3.0
5065,5066000,2.0036,0.0
5067,5068000,2.3876,-28.5
5069,5070000,3.1084,0.0
5071,5072000,6.8029,-64.0
5073,5074000,-0.7639,0.0
5075,5076000,0.8151,-32.5
5077,5078000,5.2957,-38.0
5079,5080000,1.4108,-24.0
5081,5082000,5.6224,-69.5
5083,5084000,7.872,-75.5
5085,5086000,5.6554,0.0
5087,5088000,2.852,-20.5
5089,5090000,3.3263,-7.5
5091,5092000,1.9697,0.0
5093,5094000,4.1031,-187.0
5095,5096000,4.5809,-57.0
5097,5098000,3.0428,0.0
5099,5100000,1.2311,-136.0
5101,5102000,6.8376,-61.0
5103,5104000,3.5313,0.0
5105,5106000,2.3835,0.0
5107,5108000,4.3222,-73.0
5109,5110000,7.4525,-33.0
5111,5112000,5.3744,-5.0
5113,5114000,2.7989,-42.0
5115,5116000,3.8334,-48.0
5117,5118000,1.0042,-148.5
5119,5120000,3.736,0.0
5121,5122000,5.1807,0.0
5123,5124000,2.9175,-149.0
5125,5126000,3.1894,-85.5
5127,5128000,6.1616,-10.0
5129,5130000,1.6595,0.0
5131,5132000,2.7757,-15.5
5133,5134000,2.2386,-18.0
5135,5136000,4.9128,0.0
5137,5138000,7.2822,-50.5
5139,5140000,4.8152,-70.5
5141,5142000,1.9514,-45.0
5143,5144000,1.3715,0.0
5145,5146000,10.504,-31.0
5147,5148000,5.7261,-143.0
5149,5150000,4.8511,-51.0
5151,5152000,6.7777,-11.0
5153,5154000,6.4652,-37.0
5155,5156000,6.3771,-84.0
5157,5158000,4.931,-39.5
5159,5160000,3.6585,-237.5
5161,5162000,4.0278,-76.5
5163,5164000,10.1254,-55.0
5165,5166000,1.8745,-86.5
5167,5168000,5.4451,-203.0
5169,5170000,3.2031,-75.0
5171,5172000,2.339,-1.0
5173,5174000,5.4092,-120.5
5175,5176000,6.4477,-7.0
5177,5178000,4.7602,-51.5
5179,5180000,6.2657,-34.0
5181,5182000,4.3663,-62.5
5183,5184000,6.8989,-10.5
5185,5186000,8.0474,-128.0
5187,5188000,4.8775,-8.5
5189,5190000,1.2908,-161.0
5191,5192000,5.6912,-85.0
5193,5194000,3.6449,-8.5
5195,5196000,6.7965,-117.5
5197,5198000,0.9535,-20.0
5199,5200000,7.2982,-15.5
5201,5202000,1.2811,-131.5
5203,5204000,6.2212,-65.5
5205,5206000,5.0087,-55.5
5207,5208000,0.9823,-32.0
5209,5210000,3.0467,-174.5
5211,5212000,8.0555,-88.5
5213,5214000,5.3059,-35.5
5215,5216000,3.7445,0.0
5217,5218000,4.2852,-29.0
5219,5220000,8.9856,-23.5
5221,5222000,7.2229,-44.5
5223,5224000,6.503,-92.0
5225,5226000,9.8675,-65.0
5227,5228000,3.5596,-80.5
5229,5230000,4.6279,-123.5
5231,5232000,5.1623,-49.0
5233,5234000,3.9994,-81.0
5235,5236000,5.0452,-31.5
5237,5238000,3.3997,-39.0
5239,5240000,5.6722,-18.0
5241,5242000,4.0131,-8.5
5243,5244000,4.1691,-91.0
5245,5246000,6.8807,-94.0
5247,5248000,4.5411,-162.5
5249,5250000,2.802,-73.5
5251,5252000,3.4083,-27.5
5253,5254000,3.6228,-15.5
5255,5256000,5.99,0.0
5257,5258000,6.6433,-12.5
5259,5260000,3.4002,-23.5
5261,5262000,1.6075,-159.5
5263,5264000,1.3538,-26.0
5265,5266000,5.1634,-75.5
5267,5268000,3.6639,-317.0
5269,5270000,2.2449,0.0
5271,5272000,3.7749,0.0
5273,5274000,6.7764,-53.0
5275,5276000,2.1698,-52.0
5277,5278000,2.6971,-34.5
5279,5280000,4.0797,-19.0
5281,5282000,1.2732,-32.0
5283,5284000,4.1912,-28.0
5285,5286000,1.8307,-151.5
5287,5288000,4.2395,-72.5
5289,5290000,4.9797,-32.5
5291,5292000,5.0714,-116.5
5293,5294000,2.6558,-40.0
5295,5296000,7.3886,-50.5
5297,5298000,4.4514,-100.5
5299,5300000,3.1077,-21.0
5301,5302000,1.8981,-104.5
5303,5304000,6.5288,0.0
5305,5306000,4.6776,-43.0
5307,5308000,3.396,-56.0
5309,5310000,0.444,-34.0
5311,5312000,7.3189,-53.0
5313,5314000,4.4165,-23.0
5315,5316000,3.4069,-79.0
5317,5318000,6.6195,-24.0
5319,5320000,6.2945,-17.0
5321,5322000,4.0516,-91.5
5323,5324000,3.7346,-27.5
5325,5326000,7.4755,-32.5
5327,5328000,5.0727,-27.5
5329,5330000,4.2969,-48.5
5331,5332000,3.6398,-62.0
5333,5334000,2.0428,-20.0
5335,5336000,7.5413,-61.5
5337,5338000,4.4272,-32.0
5339,5340000,2.2481,0.0
5341,5342000,-0.3653,0.0
5343,5344000,2.4982,-71.0
5345,5346000,1.2216,-16.0
5347,5348000,0.6586,-4.5
5349,5350000,6.0442,-27.0
5351,5352000,1.1687,-139.0
5353,5354000,3.2111,-77.0
5355,5356000,6.1491,-15.0
5357,5358000,8.0667,-16.5
5359,5360000,0.6188,-119.0
5361,5362000,6.0849,-121.5
5363,5364000,3.867,-14.0
5365,5366000,1.1703,-142.0
5367,5368000,4.0781,-62.0
5369,5370000,0.9805,0.0
5371,5372000,6.0476,-106.0
5373,5374000,5.843,-6.5
5375,5376000,5.741,-191.0
5377,5378000,6.0354,-62.5
5379,5380000,4.0535,-56.0
5381,5382000,1.4773,0.0
5383,5384000,7.462,-68.0
5385,5386000,1.5137,-46.0
5387,5388000,5.4076,-83.5
5389,5390000,3.3583,-165.0
5391,5392000,4.7862,-43.0
5393,5394000,6.8458,-54.5
5395,5396000,3.0453,-74.0
5397,5398000,6.2431,-42.0
5399,5400000,5.4476,-68.5
5401,5402000,0.8705,-177.5
5403,5404000,6.0266,-51.0
5405,5406000,0.5806,0.0
5407,5408000,0.1092,-19.0
5409,5410000,0.7932,-64.0
5411,5412000,6.6779,-70.5
5413,5414000,4.5633,-69.5
5415,5416000,3.2987,-145.5
5417,5418000,3.1465,-111.5
5419,5420000,2.3705,-110.0
5421,5422000,4.9602,-105.0
5423,5424000,6.3358,-22.5
5425,5426000,3.7026,-25.0
5427,5428000,6.8683,-130.0
5429,5430000,6.5931,-80.0
5431,5432000,5.769,-27.0
5433,5434000,1.4859,0.0
5435,5436000,-0.1015,-22.0
5437,5438000,4.5759,-56.0
5439,5440000,5.2957,-31.0
5441,5442000,3.8498,-52.0
5443,5444000,3.1295,-92.0
5445,5446000,4.7188,-64.0
5447,5448000,6.675,-112.0
5449,5450000,5.703,-73.0
5451,5452000,2.915,-66.0
5453,5454000,2.9625,-109.5
5455,5456000,4.1034,-53.0
5457,5458000,5.7266,-106.5
5459,5460000,7.0437,-82.0
5461,5462000,2.5539,0.0
5463,5464000,7.6984,-10.5
5465,5466000,5.7901,-107.0
5467,5468000,6.1112,-48.0
5469,5470000,1.169,-24.0
5471,5472000,4.8771,-115.0
5473,5474000,5.2334,-51.5
5475,5476000,5.8299,-58.5
5477,5478000,4.6997,-82.5
5479,5480000,3.1288,-51.5
5481,5482000,8.2955,-29.5
5483,5484000,2.8068,-353.0
5485,5486000,5.0089,-124.5
5487,5488000,2.7978,-80.5
5489,5490000,4.3278,-106.5
5491,5492000,4.7685,-29.5
5493,5494000,2.0336,-264.0
5495,5496000,4.1581,-64.0
5497,5498000,2.9101,-69.0
5499,5500000,1.1415,-113.5
5501,5502000,6.1667,-91.0
5503,5504000,4.0738,-40.0
5505,5506000,7.6507,-83.0
5507,5508000,2.4471,-21.5
5509,5510000,3.2381,-17.5
5511,5512000,3.0179,-8.0
5513,5514000,1.8708,-3.5
5515,5516000,4.5396,-47.5
5517,5518000,0.2282,-21.5
5519,5520000,4.1268,-109.5
5521,5522000,1.998,-35.0
5523,5524000,2.0004,-33.0
5525,5526000,2.2519,-19.0
5527,5528000,5.8408,-42.5
5529,5530000,1.2771,-140.5
5531,5532000,8.1912,-7.5
5533,5534000,2.846,-136.5
5535,5536000,0.3563,-141.0
5537,5538000,6.5324,-55.5
5539,5540000,5.7595,-20.5
5541,5542000,0.891,0.0
5543,5544000,2.1252,-6.5
5545,5546000,4.1757,-94.0
5547,5548000,6.0555,0.0
5549,5550000,10.2316,-13.5
5551,5552000,1.1917,-15.0
5553,5554000,3.5933,0.0
5555,5556000,2.836,-46.0
5557,5558000,0.7832,-66.5
5559,5560000,5.1846,-49.0
5561,5562000,7.8947,-61.5
5563,5564000,8.2595,-69.5
5565,5566000,6.1491,0.0
5567,5568000,2.5456,-121.0
5569,5570000,2.2393,-10.0
5571,5572000,3.6284,-22.5
5573,5574000,5.1388,-344.5
5575,5576000,8.7783,-84.5
5577,5578000,1.7332,0.0
5579,5580000,2.4175,-49.0
5581,5582000,6.6067,-48.0
5583,5584000,6.8028,-183.5
5585,5586000,4.1887,-154.0
5587,5588000,6.877,-55.0
5589,5590000,6.3057,-170.5
5591,5592000,5.3571,0.0
5593,5594000,5.4756,-6.5
5595,5596000,2.8156,0.0
5597,5598000,7.7779,0.0
5599,5600000,4.4546,-24.0
5601,5602000,7.5588,-34.5
5603,5604000,4.4343,-74.0
5605,5606000,1.027,-210.0
5607,5608000,8.3464,-52.0
5609,5610000,7.1359,-5.0
5611,5612000,5.3821,-9.5
5613,5614000,3.8356,-20.5
5615,5616000,-0.275,0.0
5617,5618000,4.0871,-28.0
5619,5620000,4.8868,0.0
5621,5622000,7.0043,-89.0
5623,5624000,1.8248,-68.0
5625,5626000,8.7535,-226.0
5627,5628000,7.2501,-30.0
5629,5630000,4.3803,-38.5
5631,5632000,1.1447,0.0
5633,5634000,-0.0595,0.0
5635,5636000,4.5548,-230.0
5637,5638000,5.6294,-77.0
5639,5640000,9.1495,-49.5
5641,5642000,3.7192,-14.5
5643,5644000,2.4559,-8.5
5645,5646000,6.249,-52.5
5647,5648000,5.2182,-148.0
5649,5650000,5.4276,-9.0
5651,5652000,5.6748,-204.0
5653,5654000,7.7695,-29.0
5655,5656000,5.6139,-173.0
5657,5658000,2.6532,-9.0
5659,5660000,3.0269,-61.5
5661,5662000,5.5733,-64.0
5663,5664000,2.6026,-320.5
5665,5666000,3.7284,-92.5
5667,5668000,5.9043,-73.5
5669,5670000,4.9659,-21.5
5671,5672000,0.8182,-130.5
5673,5674000,7.8705,-40.5
5675,5676000,7.0598,-53.5
5677,5678000,5.864,-72.0
5679,5680000,1.8345,-57.0
5681,5682000,0.8295,0.0
5683,5684000,7.622,-16.0
5685,5686000,6.9146,-29.0
5687,5688000,3.8385,-36.5
5689,5690000,5.2671,-53.5
5691,5692000,6.9319,-44.0
5693,5694000,6.542,-35.0
5695,5696000,1.4963,-194.5
5697,5698000,5.5512,-30.5
5699,5700000,1.2721,-21.0
5701,5702000,4.2385,-45.0
5703,5704000,0.4239,-93.5
5705,5706000,3.1114,-70.0
5707,5708000,5.6186,0.0
5709,5710000,6.1885,-36.0
5711,5712000,3.9233,-47.0
5713,5714000,4.2686,-128.0
5715,5716000,8.1678,-136.0
5717,5718000,7.3211,-61.0
5719,5720000,5.3096,-9.5
5721,5722000,6.0813,-46.5
5723,5724000,2.9849,-57.0
5725,5726000,-0.0677,0.0
5727,5728000,1.5076,-133.5
5729,5730000,4.0339,-73.5
5731,5732000,0.0895,-28.0
5733,5734000,2.1278,-7.0
5735,5736000,7.8071,-67.5
5737,5738000,7.0232,-58.5
5739,5740000,1.599,0.0
5741,5742000,3.111,-53.5
5743,5744000,4.8334,-68.0
5745,5746000,5.0082,0.0
5747,5748000,6.7357,-31.0
5749,5750000,1.3236,-125.0
5751,5752000,1.2837,0.0
5753,5754000,7.6254,-39.5
5755,5756000,2.9569,0.0
5757,5758000,3.1604,0.0
5759,5760000,9.0613,-31.0
5761,5762000,3.5096,-44.0
5763,5764000,5.2771,-43.0
5765,5766000,1.5246,-63.5
5767,5768000,6.4491,-108.0
5769,5770000,6.1829,-91.5
5771,5772000,3.1348,-145.0
5773,5774000,3.0702,-112.5
5775,5776000,6.0864,-40.0
5777,5778000,5.0531,-90.5
5779,5780000,4.6721,-38.0
5781,5782000,4.8086,-20.0
5783,5784000,1.2078,-28.5
5785,5786000,2.52,-35.0
5787,5788000,2.7181,-15.5
5789,5790000,4.183,-1.5
5791,5792000,2.2469,-151.5
5793,5794000,3.4458,-256.5
5795,5796000,6.5357,-92.0
5797,5798000,3.2783,-7.5
5799,5800000,5.1581,-133.0
5801,5802000,2.1237,-10.5
5803,5804000,5.5554,-28.0
5805,5806000,3.3523,-23.0
5807,5808000,3.0045,-25.0
5809,5810000,7.3954,-27.0
5811,5812000,4.318,-49.0
5813,5814000,10.0324,-215.0
5815,5816000,5.2325,-44.5
5817,5818000,2.579,0.0
5819,5820000,2.2587,0.0
5821,5822000,6.8746,-1.5
5823,5824000,1.3826,-17.0
5825,5826000,2.148,0.0
5827,5828000,4.9706,-112.5
5829,5830000,0.3761,0.0
5831,5832000,4.3367,0.0
5833,5834000,3.4846,-22.0
5835,5836000,7.6268,-44.0
5837,5838000,4.8589,-68.5
5839,5840000,1.7434,-111.0
5841,5842000,3.191,-43.5
5843,5844000,6.6277,-27.0
5845,5846000,4.0351,-113.0
5847,5848000,9.1144,-72.5
5849,5850000,1.2701,-93.5
5851,5852000,8.1159,-41.5
5853,5854000,3.8039,-41.5
5855,5856000,3.2522,-20.0
5857,5858000,4.4084,-44.5
5859,5860000,5.4105,0.0
5861,5862000,1.1059,-62.0
5863,5864000,2.2751,-139.5
5865,5866000,6.4978,-19.5
5867,5868000,3.8529,-113.5
5869,5870000,4.0103,-124.0
5871,5872000,6.4476,-104.0
5873,5874000,4.4413,-219.0
5875,5876000,5.7642,-100.0
5877,5878000,5.9762,-87.0
5879,5880000,4.6382,-101.5
5881,5882000,2.7148,-48.5
5883,5884000,7.7124,-51.5
5885,5886000,8.1111,-39.0
5887,5888000,4.9096,-40.5
5889,5890000,7.4405,-61.0
5891,5892000,3.093,-21.0
5893,5894000,3.1041,-188.0
5895,5896000,3.4175,-30.0
5897,5898000,4.0991,-104.0
5899,5900000,3.2523,-159.0
5901,5902000,4.4289,-31.0
5903,5904000,2.0841,-81.5
5905,5906000,7.4191,-86.5
5907,5908000,1.9178,-277.0
5909,5910000,4.2374,-9.5
5911,5912000,1.5942,-55.0
5913,5914000,7.6207,-128.0
5915,5916000,0.5782,0.0
5917,5918000,4.6571,-137.0
5919,5920000,4.9308,-9.0
5921,5922000,4.8136,-54.5
5923,5924000,5.2955,-8.0
5925,5926000,4.7408,-23.0
5927,5928000,9.8982,-69.0
5929,5930000,2.0511,-308.5
5931,5932000,3.6652,-36.5
5933,5934000,5.6069,-165.0
5935,5936000,4.1538,-66.5
5937,5938000,2.9047,-69.0
5939,5940000,2.2565,0.0
5941,5942000,5.5042,-12.5
5943,5944000,2.653,-82.0
5945,5946000,4.1237,-134.5
5947,5948000,8.759,-55.0
5949,5950000,6.8898,-42.0
5951,5952000,5.7511,-168.5
5953,5954000,3.8434,-20.0
5955,5956000,5.9624,-69.5
5957,5958000,5.3955,-22.5
5959,5960000,3.7474,-63.0
5961,5962000,5.5111,-101.0
5963,5964000,8.9844,-91.5
5965,5966000,3.8763,-6.5
5967,5968000,4.8728,-22.0
5969,5970000,2.4738,-128.0
5971,5972000,6.7898,-14.0
5973,5974000,5.8151,-26.5
5975,5976000,5.8312,-22.0
5977,5978000,3.5964,-52.0
5979,5980000,5.001,-227.5
5981,5982000,1.1571,-17.0
5983,5984000,5.292,-142.5
5985,5986000,4.9521,-59.5
5987,5988000,1.7331,-133.0
5989,5990000,9.1642,-97.0
5991,5992000,5.0718,-27.0
5993,5994000,3.5398,-128.0
5995,5996000,-0.4649,0.0
5997,5998000,3.906,0.0
5999,6000000,1.6538,-70.5
6001,6002000,5.2865,-106.0
6003,6004000,5.5327,-39.5
6005,6006000,3.7645,-63.5
6007,6008000,3.9172,-71.5
6009,6010000,2.3623,-8.5
6011,6012000,4.7813,-54.0
6013,6014000,1.471,-321.0
6015,6016000,4.552,-250.5
6017,6018000,2.056,-16.5
6019,6020000,4.0869,0.0
6021,6022000,5.4351,-80.5
6023,6024000,3.8456,-61.0
6025,6026000,4.8955,-52.5
6027,6028000,2.9312,-27.0
6029,6030000,3.9174,-11.5
6031,6032000,3.8879,-122.0
6033,6034000,3.3283,-253.0
6035,6036000,7.9924,-84.5
6037,6038000,1.4506,-14.5
6039,6040000,3.401,-47.5
6041,6042000,1.5547,-340.0
6043,6044000,4.2668,-96.5
6045,6046000,5.6772,-124.0
6047,6048000,2.1639,-239.5
6049,6050000,5.1789,-154.0
6051,6052000,2.8004,0.0
6053,6054000,6.4492,-58.5
6055,6056000,3.3378,-69.0
6057,6058000,7.8223,-58.0
6059,6060000,1.8338,0.0
6061,6062000,5.6577,-53.0
6063,6064000,7.3174,-1.5
6065,6066000,4.3348,-7.5
6067,6068000,7.9499,-21.0
6069,6070000,3.3363,-108.5
6071,6072000,0.7286,-63.5
6073,6074000,4.2659,0.0
6075,6076000,5.3421,-41.0
6077,6078000,4.3572,-17.5
6079,6080000,3.8562,-102.0
6081,6082000,8.2541,-109.0
6083,6084000,5.865,-109.5
6085,6086000,6.0008,-94.0
6087,6088000,3.7326,-94.0
6089,6090000,11.3434,-5.0
6091,6092000,2.422,-8.0
6093,6094000,1.9925,-28.5
6095,6096000,4.8069,-159.5
6097,6098000,0.956,-87.0
6099,6100000,2.7961,0.0
6101,6102000,2.2532,-104.0
6103,6104000,4.6076,-149.0
6105,6106000,6.2834,-43.5
6107,6108000,3.6216,-132.5
6109,6110000,3.5335,-82.0
6111,6112000,6.2673,-67.0
6113,6114000,6.7647,-56.0
6115,6116000,8.7254,0.0
6117,6118000,7.379,-93.5
6119,6120000,5.4308,-69.0
6121,6122000,3.5249,-23.0
6123,6124000,3.2091,-30.5
6125,6126000,4.3419,-11.0
6127,6128000,1.8862,-46.5
6129,6130000,0.0714,-56.0
6131,6132000,5.1752,-17.5
6133,6134000,0.8685,-9.5
6135,6136000,3.5049,-23.0
6137,6138000,2.1558,-16.0
6139,6140000,3.0532,-24.5
6141,6142000,3.7347,-169.5
6143,6144000,2.1146,-51.0
6145,6146000,6.8344,-94.0
6147,6148000,4.6267,-10.0
6149,6150000,8.8339,-89.5
6151,6152000,3.3724,-24.0
6153,6154000,5.7212,-61.5
6155,6156000,4.8091,-41.5
6157,6158000,4.7432,-216.0
6159,6160000,6.5032,-10.0
6161,6162000,1.2854,0.0
6163,6164000,3.3842,0.0
6165,6166000,1.0384,-55.0
6167,6168000,3.6605,0.0
6169,6170000,5.3529,-21.5
6171,6172000,1.5892,-83.0
6173,6174000,1.5616,-29.0
6175,6176000,5.7307,-93.0
6177,6178000,7.8347,-18.5
6179,6180000,3.7437,-11.0
6181,6182000,3.6644,-123.5
6183,6184000,6.4414,-103.5
6185,6186000,7.25,-93.0
6187,6188000,2.9648,-86.5
6189,6190000,0.9621,-25.0
6191,6192000,3.6529,-15.5
6193,6194000,8.8776,-61.0
6195,6196000,5.9033,-20.5
6197,6198000,4.5745,-88.5
6199,6200000,2.6994,-85.0
6201,6202000,0.3095,-262.5
6203,6204000,4.0844,0.0
6205,6206000,4.125,-110.0
6207,6208000,8.4595,-124.5
6209,6210000,3.2677,-70.0
6211,6212000,6.1039,-8.0
6213,6214000,5.4497,-17.0
6215,6216000,8.0243,-27.0
6217,6218000,3.7294,-112.0
6219,6220000,5.2348,-31.0
6221,6222000,2.7145,-13.0
6223,6224000,6.9343,-89.0
6225,6226000,3.3601,-73.5
6227,6228000,1.5127,0.0
6229,6230000,6.3671,-13.0
6231,6232000,3.2953,0.0
6233,6234000,2.5886,-33.0
6235,6236000,0.8222,-26.0
6237,6238000,6.5326,-42.5
6239,6240000,1.9283,-8.0
6241,6242000,4.1201,-29.5
6243,6244000,1.6038,-62.5
6245,6246000,2.0276,-11.0
6247,6248000,7.7985,-41.0
6249,6250000,5.5696,-67.0
6251,6252000,3.9069,-44.0
6253,6254000,1.6636,-156.0
6255,6256000,1.8929,-35.5
6257,6258000,2.273,0.0
6259,6260000,3.7237,0.0
6261,6262000,1.5782,-62.5
6263,6264000,3.0716,-109.5
6265,6266000,8.3968,-58.0
6267,6268000,3.4491,-24.5
6269,6270000,4.997,-50.5
6271,6272000,10.0729,0.0
6273,6274000,5.8441,-139.0
6275,6276000,6.1204,0.0
6277,6278000,3.5567,-8.5
6279,6280000,1.7849,-11.0
6281,6282000,5.3862,-29.5
6283,6284000,5.7851,-69.5
6285,6286000,3.6844,-206.5
6287,6288000,3.6935,-25.5
6289,6290000,1.4317,-109.0
6291,6292000,3.8094,-21.0
6293,6294000,2.5109,-52.5
6295,6296000,6.621,-65.0
6297,6298000,2.8765,-15.0
6299,6300000,0.372,-84.0
6301,6302000,5.1112,-137.5
6303,6304000,5.2431,-191.5
6305,6306000,2.9532,-35.0
6307,6308000,-0.0339,-126.5
6309,6310000,3.1793,-47.5
6311,6312000,-0.2096,-440.5
6313,6314000,3.4925,-118.5
6315,6316000,4.5823,-16.5
6317,6318000,4.6779,0.0
6319,6320000,2.4694,-46.5
6321,6322000,1.5158,-251.5
6323,6324000,2.2736,-30.0
6325,6326000,2.3147,-190.0
6327,6328000,3.4317,-74.0
6329,6330000,3.8897,-90.5
6331,6332000,4.7181,-84.0
6333,6334000,6.9159,-139.0
6335,6336000,9.2736,-160.5
6337,6338000,1.664,-50.5
6339,6340000,6.1894,-60.5
6341,6342000,7.1191,-21.5
6343,6344000,3.4866,-142.5
6345,6346000,5.3476,-44.5
6347,6348000,1.3337,-50.5
6349,6350000,4.2253,-23.0
6351,6352000,5.0751,-5.5
6353,6354000,7.7577,-35.5
6355,6356000,1.9745,-97.0
6357,6358000,4.0121,-11.5
6359,6360000,10.228,-74.0
6361,6362000,2.6251,-132.5
6363,6364000,3.3344,-23.5
6365,6366000,9.3787,-57.0
6367,6368000,6.9212,-239.0
6369,6370000,6.3907,-8.5
6371,6372000,2.0834,-56.0
6373,6374000,3.0923,-94.5
6375,6376000,0.9946,-306.0
6377,6378000,7.9785,-114.0
6379,6380000,3.7564,-186.5
6381,6382000,2.6447,-18.0
6383,6384000,5.7137,-26.5
6385,6386000,-0.4078,-50.5
6387,6388000,8.574,-63.0
6389,6390000,5.11,-10.5
6391,6392000,5.2207,-28.5
6393,6394000,4.0765,-9.5
6395,6396000,5.313,-122.0
6397,6398000,3.5898,0.0
6399,6400000,4.9821,-254.0
6401,6402000,4.5186,-72.5
6403,6404000,8.3465,-38.0
6405,6406000,1.6679,-72.0
6407,6408000,1.3658,-132.5
6409,6410000,4.4215,-145.0
6411,6412000,5.0474,-10.0
6413,6414000,5.2958,-5.0
6415,6416000,5.4003,-49.5
6417,6418000,5.1459,0.0
6419,6420000,8.1544,-14.5
6421,6422000,4.4738,-70.5
6423,6424000,4.9534,-51.0
6425,6426000,3.2226,-150.0
6427,6428000,7.8494,-289.5
6429,6430000,6.3695,-38.5
6431,6432000,4.3077,-161.0
6433,6434000,3.6881,-108.5
6435,6436000,2.7621,-23.5
6437,6438000,1.3949,-14.5
6439,6440000,7.075,-9.0
6441,6442000,4.6773,-81.0
6443,6444000,4.0696,-28.5
6445,6446000,3.5659,-64.0
6447,6448000,2.8844,-105.0
6449,6450000,6.572,-212.5
6451,6452000,3.2295,-12.5
6453,6454000,2.76,-48.5
6455,6456000,1.5262,-25.0
6457,6458000,6.132,-41.0
6459,6460000,5.7663,-75.0
6461,6462000,3.0071,-49.0
6463,6464000,5.6417,-46.5
6465,6466000,5.5526,-57.5
6467,6468000,8.5103,-73.5
6469,6470000,3.8201,-144.5
6471,6472000,2.9128,-21.0
6473,6474000,2.3225,-67.0
6475,6476000,7.5393,-91.5
6477,6478000,3.0324,-42.0
6479,6480000,10.4929,-9.0
6481,6482000,1.3202,-23.5
6483,6484000,2.2218,-20.5
6485,6486000,5.6055,-215.0
6487,6488000,3.5132,-13.5
6489,6490000,6.9788,-55.0
6491,6492000,6.0471,-41.5
6493,6494000,1.3371,-19.0
6495,6496000,1.8247,-30.0
6497,6498000,5.0581,-16.0
6499,6500000,4.9836,-9.5
6501,6502000,5.7392,-17.5
6503,6504000,1.6605,0.0
6505,6506000,3.8741,-119.5
6507,6508000,2.456,-112.0
6509,6510000,1.396,0.0
6511,6512000,1.986,-2.0
6513,6514000,7.7192,-102.0
6515,6516000,3.9726,-13.5
6517,6518000,2.2877,-33.5
6519,6520000,5.6459,-22.0
6521,6522000,7.8555,-164.0
6523,6524000,4.4527,-62.5
6525,6526000,3.834,-33.5
6527,6528000,2.8289,-12.0
6529,6530000,2.5913,-25.5
6531,6532000,4.598,-19.0
6533,6534000,2.4786,0.0
6535,6536000,8.4806,-141.0
6537,6538000,2.9422,-38.5
6539,6540000,7.3159,-41.0
6541,6542000,3.9631,-8.5
6543,6544000,8.026,-67.5
6545,6546000,4.6753,-91.5
6547,6548000,3.1475,-72.0
